goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,3,40356,132620,170275,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6898,139573,170275,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,15318,154958,170275,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #6,fire_team_b,defence,false,n6,n6,type_c,3,15207,170237,170275,2,2,2,Radio90s200,2,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,true,n2,n2,type_c,3,15322,15424,165629,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,1,63487,78970,165629,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #3,fire_team_b,defence,false,n4,n4,type_b,2,7027,86048,165629,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,1,3621,89721,165629,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,60465,150250,165629,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15263,165582,165629,1,3,2,Radio90s200,2,n_a
Goal number 29ed323e,T #1,fire_team_b,defence,false,n6,n6,type_a,2,64764,64853,153217,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #2,fire_team_b,defence,false,n5,n5,type_c,2,10221,75127,153217,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,22127,97306,153217,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5209,102592,153217,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #5,fire_team_a,manoeuvre,false,n2,n2,type_c,3,30213,132874,153217,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #6,fire_team_a,manoeuvre,false,n1,n1,type_a,2,20217,153169,153217,2,0,4,Radio90s200,2,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,32289,32369,165610,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #2,fire_team_b,defence,false,n6,n6,type_a,3,40011,72539,165610,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #3,fire_team_b,defence,false,n4,n4,type_b,2,6895,79499,165610,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #4,fire_team_b,defence,false,n6,n6,type_c,3,15444,94997,165610,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #5,fire_team_b,defence,false,n4,n4,type_a,3,55087,150136,165610,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #6,fire_team_b,defence,false,n4,n4,type_c,2,15355,165557,165610,3,1,2,Radio90s200,2,n_a
Goal number 3bee68cb,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6995,7076,79503,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,1,3598,10754,79503,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #3,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6899,17733,79503,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #4,fire_team_b,defence,false,n6,n6,type_b,2,6889,24693,79503,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #5,fire_team_b,defence,false,n6,n6,type_a,1,30148,54912,79503,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #6,fire_team_b,defence,false,n4,n4,type_a,1,24353,79347,79503,2,4,0,Radio90s200,2,n_a
Goal number d62b9e78,T #1,fire_team_b,defence,false,n5,n5,type_a,3,48140,48208,163997,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,1,20062,68326,163997,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15303,83697,163997,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #4,fire_team_b,defence,false,n6,n6,type_c,3,25141,108909,163997,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #5,fire_team_b,defence,false,n6,n6,type_b,2,32374,141353,163997,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #6,fire_team_b,defence,false,n4,n4,type_c,3,22538,163958,163997,2,1,3,Radio90s200,2,n_a
Goal number 4c293caa,T #1,fire_team_b,defence,true,n5,n5,type_c,3,15372,15438,162000,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #2,fire_team_a,manoeuvre,false,n3,n3,type_a,2,27864,43366,162000,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,22149,65575,162000,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10302,75956,162000,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,38899,114936,162000,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #6,fire_team_b,defence,false,n6,n6,type_a,3,46958,161961,162000,3,0,3,Radio90s200,2,n_a
Goal number f1493d1a,T #1,fire_team_b,defence,false,n4,n4,type_a,2,20230,20294,136940,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #2,fire_team_b,defence,false,n5,n5,type_b,3,34000,54351,136940,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #3,fire_team_b,defence,false,n5,n5,type_a,3,31274,85695,136940,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #4,fire_team_b,defence,false,n5,n5,type_c,3,30237,116081,136940,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #5,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10259,126483,136940,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #6,fire_team_b,defence,false,n6,n6,type_b,3,10250,136895,136940,2,3,1,Radio90s200,2,n_a
Goal number c2246275,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,11706,11766,83785,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,1,10772,22605,83785,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #3,fire_team_b,defence,false,n5,n5,type_c,3,15359,38011,83785,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #4,fire_team_b,defence,false,n4,n4,type_a,1,15132,53305,83785,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #5,fire_team_b,defence,false,n4,n4,type_b,2,7131,60485,83785,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,23210,83734,83785,2,2,2,Radio90s200,2,n_a
Goal number 20323ac1,T #1,fire_team_b,defence,false,n4,n4,type_a,2,21490,21572,200411,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,1,10217,31841,200411,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #3,fire_team_b,defence,false,n6,n6,type_a,1,24735,56637,200411,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #4,fire_team_b,defence,false,n4,n4,type_a,3,37394,94095,200411,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,3,53088,147254,200411,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,1,52940,200359,200411,3,0,3,Radio90s200,2,n_a
Goal number e596e775,T #1,fire_team_a,manoeuvre,false,n1,n1,type_a,3,54757,54840,116462,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #2,fire_team_a,manoeuvre,false,n3,n3,type_c,2,18108,73009,116462,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #3,fire_team_b,defence,false,n4,n4,type_c,1,5245,78294,116462,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,3,17468,95801,116462,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #5,fire_team_b,defence,false,n4,n4,type_a,1,10254,106121,116462,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #6,fire_team_b,defence,false,n4,n4,type_b,3,10219,116405,116462,2,2,2,Radio90s200,2,n_a
Goal number e6f3ed8c,T #1,fire_team_b,defence,false,n5,n5,type_a,3,33691,33781,153661,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #2,fire_team_b,defence,false,n6,n6,type_a,2,26025,59865,153661,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,34572,94510,153661,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #4,fire_team_b,defence,false,n6,n6,type_a,1,15462,110033,153661,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,3,32031,142102,153661,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,1,11309,153601,153661,5,1,0,Radio90s200,2,n_a
Goal number 944cb5a4,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,1,14683,14757,131836,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #2,fire_team_b,defence,false,n6,n6,type_c,2,31570,46394,131836,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #3,fire_team_a,manoeuvre,false,n3,n3,type_a,2,25226,71678,131836,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #4,fire_team_b,defence,false,n6,n6,type_a,3,30257,102010,131836,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10366,112429,131836,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #6,fire_team_b,defence,false,n5,n5,type_a,1,19292,131785,131836,3,1,2,Radio90s200,2,n_a
Goal number 530ce59d,T #1,fire_team_b,defence,false,n4,n4,type_c,2,12386,12463,125193,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #2,fire_team_b,defence,false,n6,n6,type_c,2,11184,23709,125193,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #3,fire_team_b,defence,false,n5,n5,type_a,2,85376,109154,125193,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #4,fire_team_b,defence,false,n4,n4,type_c,1,5240,114434,125193,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #5,fire_team_a,manoeuvre,false,n3,n3,type_b,1,3592,118079,125193,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #6,fire_team_b,defence,false,n6,n6,type_b,2,7004,125142,125193,1,2,3,Radio90s200,2,n_a
Goal number 32d24fd7,T #1,fire_team_b,defence,false,n4,n4,type_c,2,30036,30109,166940,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #2,fire_team_b,defence,false,n5,n5,type_b,2,25361,55529,166940,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #3,fire_team_a,manoeuvre,false,n2,n2,type_a,2,54612,110211,166940,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,28874,139157,166940,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #5,fire_team_b,defence,false,n4,n4,type_a,2,20662,159852,166940,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #6,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6989,166900,166940,2,2,2,Radio90s200,2,n_a
Goal number f6b82573,T #1,fire_team_b,defence,false,n5,n5,type_a,1,57458,57536,211111,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #2,fire_team_a,manoeuvre,false,n3,n3,type_a,3,30464,88071,211111,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #3,fire_team_b,defence,false,n5,n5,type_c,3,60202,148333,211111,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #4,fire_team_b,defence,false,n5,n5,type_a,1,15251,163641,211111,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #5,fire_team_b,defence,false,n5,n5,type_c,1,35400,199098,211111,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,2,11911,211071,211111,3,0,3,Radio90s200,2,n_a
Goal number 22e0ae54,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,3,24596,24690,173467,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,2,30073,54829,173467,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #3,fire_team_b,defence,false,n5,n5,type_c,1,55723,110635,173467,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,3,30235,140946,173467,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #5,fire_team_b,defence,false,n5,n5,type_b,2,16872,157850,173467,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,1,15495,173423,173467,1,1,4,Radio90s200,2,n_a
Goal number 005e1088,T #1,fire_team_b,defence,false,n4,n4,type_c,1,31461,31549,301175,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #2,fire_team_b,defence,false,n6,n6,type_c,3,15232,46854,301175,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,3,116887,163785,301175,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #4,fire_team_b,defence,false,n5,n5,type_c,3,41263,205109,301175,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #5,fire_team_a,manoeuvre,false,n2,n2,type_c,2,60510,265697,301175,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #6,fire_team_b,defence,false,n5,n5,type_a,3,35407,301145,301175,1,0,5,Radio90s200,2,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10473,10532,94430,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15339,25924,94430,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10236,36211,94430,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20268,56545,94430,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #5,fire_team_b,defence,false,n6,n6,type_a,3,30252,86855,94430,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #6,fire_team_b,defence,false,n4,n4,type_b,2,7372,94288,94430,4,1,1,Radio90s200,3,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5252,5316,51944,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #2,fire_team_b,defence,false,n5,n5,type_c,3,15248,20623,51944,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #3,fire_team_b,defence,false,n6,n6,type_b,1,3599,24288,51944,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #4,fire_team_b,defence,false,n6,n6,type_b,1,13614,37956,51944,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #5,fire_team_b,defence,false,n4,n4,type_a,1,10282,48298,51944,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #6,fire_team_b,defence,false,n5,n5,type_b,1,3543,51903,51944,1,3,2,Radio90s200,3,n_a
Goal number 18685dd8,T #1,fire_team_b,defence,false,n6,n6,type_a,1,10236,10304,99350,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,3,30260,40619,99350,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10333,51008,99350,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3599,54671,99350,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #5,fire_team_b,defence,false,n6,n6,type_b,3,10945,65681,99350,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n3,n3,type_a,3,33588,99321,99350,3,2,1,Radio90s200,3,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,21200,21266,68818,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10228,31556,68818,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6888,38507,68818,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3613,42180,68818,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #5,fire_team_b,defence,false,n6,n6,type_b,2,16234,58486,68818,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10234,68779,68818,1,4,1,Radio90s200,3,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10236,10328,91893,2,0,4,Radio90s200,3,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30354,40729,91893,2,0,4,Radio90s200,3,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,19969,60748,91893,2,0,4,Radio90s200,3,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10241,71050,91893,2,0,4,Radio90s200,3,n_a
Goal number 7f99db97,T #5,fire_team_b,defence,false,n4,n4,type_c,2,10241,81447,91893,2,0,4,Radio90s200,3,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10342,91857,91893,2,0,4,Radio90s200,3,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10234,10313,97363,2,2,2,Radio90s200,3,n_a
Goal number 49fbc2c6,T #2,fire_team_b,defence,false,n6,n6,type_a,2,41093,51457,97363,2,2,2,Radio90s200,3,n_a
Goal number 49fbc2c6,T #3,fire_team_b,defence,false,n5,n5,type_b,1,3538,55059,97363,2,2,2,Radio90s200,3,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,14865,70069,97363,2,2,2,Radio90s200,3,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,20219,90338,97363,2,2,2,Radio90s200,3,n_a
Goal number 49fbc2c6,T #6,fire_team_b,defence,false,n5,n5,type_b,2,6930,97317,97363,2,2,2,Radio90s200,3,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5259,5374,58047,2,3,1,Radio90s200,3,n_a
Goal number b5bdaedc,T #2,fire_team_b,defence,false,n4,n4,type_a,1,10219,15665,58047,2,3,1,Radio90s200,3,n_a
Goal number b5bdaedc,T #3,fire_team_b,defence,false,n5,n5,type_b,2,6993,22712,58047,2,3,1,Radio90s200,3,n_a
Goal number b5bdaedc,T #4,fire_team_b,defence,false,n4,n4,type_b,2,6898,29678,58047,2,3,1,Radio90s200,3,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,16073,45812,58047,2,3,1,Radio90s200,3,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,2,12115,57989,58047,2,3,1,Radio90s200,3,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,2,39605,39672,97543,3,0,3,Radio90s200,3,n_a
Goal number 7f8f32ac,T #2,fire_team_b,defence,false,n5,n5,type_a,1,12381,52100,97543,3,0,3,Radio90s200,3,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10288,62453,97543,3,0,3,Radio90s200,3,n_a
Goal number 7f8f32ac,T #4,fire_team_b,defence,false,n5,n5,type_c,1,6762,69276,97543,3,0,3,Radio90s200,3,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,2,22879,92190,97543,3,0,3,Radio90s200,3,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,1,5250,97496,97543,3,0,3,Radio90s200,3,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,14951,15004,75457,2,1,3,Radio90s200,3,n_a
Goal number a4e2e8cd,T #2,fire_team_b,defence,false,n6,n6,type_b,1,3725,18798,75457,2,1,3,Radio90s200,3,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5234,24102,75457,2,1,3,Radio90s200,3,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15273,39511,75457,2,1,3,Radio90s200,3,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5526,45094,75457,2,1,3,Radio90s200,3,n_a
Goal number a4e2e8cd,T #6,fire_team_b,defence,false,n6,n6,type_a,3,30268,75409,75457,2,1,3,Radio90s200,3,n_a
Goal number a0a03a8d,T #1,fire_team_b,defence,false,n4,n4,type_a,1,10307,10391,145245,2,2,2,Radio90s200,3,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6871,17317,145245,2,2,2,Radio90s200,3,n_a
Goal number a0a03a8d,T #3,fire_team_b,defence,false,n6,n6,type_c,3,15240,32624,145245,2,2,2,Radio90s200,3,n_a
Goal number a0a03a8d,T #4,fire_team_b,defence,false,n4,n4,type_b,3,10262,42948,145245,2,2,2,Radio90s200,3,n_a
Goal number a0a03a8d,T #5,fire_team_b,defence,false,n6,n6,type_a,1,38890,81897,145245,2,2,2,Radio90s200,3,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,63222,145206,145245,2,2,2,Radio90s200,3,n_a
Goal number e8ce562c,T #1,fire_team_b,defence,false,n6,n6,type_b,2,7000,7069,158146,1,3,2,Radio90s200,3,n_a
Goal number e8ce562c,T #2,fire_team_b,defence,false,n4,n4,type_b,3,10243,17344,158146,1,3,2,Radio90s200,3,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,11038,28463,158146,1,3,2,Radio90s200,3,n_a
Goal number e8ce562c,T #4,fire_team_b,defence,false,n4,n4,type_a,3,30518,59040,158146,1,3,2,Radio90s200,3,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,1,84133,143324,158146,1,3,2,Radio90s200,3,n_a
Goal number e8ce562c,T #6,fire_team_b,defence,false,n5,n5,type_b,2,14597,157995,158146,1,3,2,Radio90s200,3,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,true,n2,n2,type_c,3,15214,15264,107991,1,3,2,Radio90s200,3,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,1,53324,68652,107991,1,3,2,Radio90s200,3,n_a
Goal number 65648d2b,T #3,fire_team_b,defence,false,n4,n4,type_b,2,6967,75694,107991,1,3,2,Radio90s200,3,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,1,3551,79310,107991,1,3,2,Radio90s200,3,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,13131,92579,107991,1,3,2,Radio90s200,3,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15302,107952,107991,1,3,2,Radio90s200,3,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,true,n3,n3,type_c,3,15403,15474,171735,2,2,2,Radio90s200,3,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,false,n2,n2,type_b,3,76227,91762,171735,2,2,2,Radio90s200,3,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30306,122133,171735,2,2,2,Radio90s200,3,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,15757,137940,171735,2,2,2,Radio90s200,3,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,18351,156353,171735,2,2,2,Radio90s200,3,n_a
Goal number e2611981,T #6,fire_team_b,defence,false,n6,n6,type_c,3,15228,171664,171735,2,2,2,Radio90s200,3,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10320,10392,241229,1,2,3,Radio90s200,3,n_a
Goal number 6dfbee27,T #2,fire_team_b,defence,false,n6,n6,type_a,2,20283,30719,241229,1,2,3,Radio90s200,3,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,16320,47101,241229,1,2,3,Radio90s200,3,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,109098,156261,241229,1,2,3,Radio90s200,3,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,2,61387,217707,241229,1,2,3,Radio90s200,3,n_a
Goal number 6dfbee27,T #6,fire_team_b,defence,false,n6,n6,type_c,3,23399,241179,241229,1,2,3,Radio90s200,3,n_a
Goal number 20323ac1,T #1,fire_team_b,defence,false,n4,n4,type_a,2,21374,21464,118486,3,0,3,Radio90s200,3,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,1,13807,35335,118486,3,0,3,Radio90s200,3,n_a
Goal number 20323ac1,T #3,fire_team_b,defence,false,n6,n6,type_a,1,20943,56350,118486,3,0,3,Radio90s200,3,n_a
Goal number 20323ac1,T #4,fire_team_b,defence,false,n4,n4,type_a,3,37939,94343,118486,3,0,3,Radio90s200,3,n_a
Goal number 20323ac1,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,3,17185,111589,118486,3,0,3,Radio90s200,3,n_a
Goal number 20323ac1,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,1,6800,118436,118486,3,0,3,Radio90s200,3,n_a
Goal number 29ed323e,T #1,fire_team_b,defence,false,n6,n6,type_a,2,64477,64546,183287,2,0,4,Radio90s200,3,n_a
Goal number 29ed323e,T #2,fire_team_b,defence,false,n5,n5,type_c,2,10324,74927,183287,2,0,4,Radio90s200,3,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,33957,108957,183287,2,0,4,Radio90s200,3,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5201,114210,183287,2,0,4,Radio90s200,3,n_a
