goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10237,65739,86553,2,0,4,Radio30s200,1,n_a
Goal number 7f99db97,T #5,fire_team_b,defence,false,n4,n4,type_c,2,10237,76024,86553,2,0,4,Radio30s200,1,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10437,86516,86553,2,0,4,Radio30s200,1,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,20976,21044,78699,1,4,1,Radio30s200,1,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10261,31351,78699,1,4,1,Radio30s200,1,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6901,38312,78699,1,4,1,Radio30s200,1,n_a
Goal number 546bafce,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3673,42045,78699,1,4,1,Radio30s200,1,n_a
Goal number 546bafce,T #5,fire_team_b,defence,false,n6,n6,type_b,2,26236,68339,78699,1,4,1,Radio30s200,1,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10270,78664,78699,1,4,1,Radio30s200,1,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10266,10340,99042,2,2,2,Radio30s200,1,n_a
Goal number 49fbc2c6,T #2,fire_team_b,defence,false,n6,n6,type_a,2,41016,51398,99042,2,2,2,Radio30s200,1,n_a
Goal number 49fbc2c6,T #3,fire_team_b,defence,false,n5,n5,type_b,1,3612,55050,99042,2,2,2,Radio30s200,1,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,14480,69585,99042,2,2,2,Radio30s200,1,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,20241,89886,99042,2,2,2,Radio30s200,1,n_a
Goal number 49fbc2c6,T #6,fire_team_b,defence,false,n5,n5,type_b,2,9068,99016,99042,2,2,2,Radio30s200,1,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5265,5328,52917,2,3,1,Radio30s200,1,n_a
Goal number b5bdaedc,T #2,fire_team_b,defence,false,n4,n4,type_a,1,10233,15621,52917,2,3,1,Radio30s200,1,n_a
Goal number b5bdaedc,T #3,fire_team_b,defence,false,n5,n5,type_b,2,7030,22726,52917,2,3,1,Radio30s200,1,n_a
Goal number b5bdaedc,T #4,fire_team_b,defence,false,n4,n4,type_b,2,6877,29677,52917,2,3,1,Radio30s200,1,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,16090,45911,52917,2,3,1,Radio30s200,1,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,2,6905,52875,52917,2,3,1,Radio30s200,1,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,2,45703,45768,102080,3,0,3,Radio30s200,1,n_a
Goal number 7f8f32ac,T #2,fire_team_b,defence,false,n5,n5,type_a,1,10261,56100,102080,3,0,3,Radio30s200,1,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10294,66453,102080,3,0,3,Radio30s200,1,n_a
Goal number 7f8f32ac,T #4,fire_team_b,defence,false,n5,n5,type_c,1,9879,76389,102080,3,0,3,Radio30s200,1,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,2,20244,96691,102080,3,0,3,Radio30s200,1,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,1,5249,102008,102080,3,0,3,Radio30s200,1,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,14563,14640,74888,2,1,3,Radio30s200,1,n_a
Goal number a4e2e8cd,T #2,fire_team_b,defence,false,n6,n6,type_b,1,3628,18332,74888,2,1,3,Radio30s200,1,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5261,23664,74888,2,1,3,Radio30s200,1,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15265,39005,74888,2,1,3,Radio30s200,1,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5322,44403,74888,2,1,3,Radio30s200,1,n_a
Goal number a4e2e8cd,T #6,fire_team_b,defence,false,n6,n6,type_a,3,30349,74836,74888,2,1,3,Radio30s200,1,n_a
Goal number e8ce562c,T #1,fire_team_b,defence,false,n6,n6,type_b,2,6976,7058,94508,1,3,2,Radio30s200,1,n_a
Goal number e8ce562c,T #2,fire_team_b,defence,false,n4,n4,type_b,3,10216,17330,94508,1,3,2,Radio30s200,1,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10967,28363,94508,1,3,2,Radio30s200,1,n_a
Goal number e8ce562c,T #4,fire_team_b,defence,false,n4,n4,type_a,3,30237,58654,94508,1,3,2,Radio30s200,1,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,1,23979,82692,94508,1,3,2,Radio30s200,1,n_a
Goal number e8ce562c,T #6,fire_team_b,defence,false,n5,n5,type_b,2,11687,94446,94508,1,3,2,Radio30s200,1,n_a
Goal number a0a03a8d,T #1,fire_team_b,defence,false,n4,n4,type_a,1,10236,10305,94790,2,2,2,Radio30s200,1,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,2,7010,17378,94790,2,2,2,Radio30s200,1,n_a
Goal number a0a03a8d,T #3,fire_team_b,defence,false,n6,n6,type_c,3,15260,32716,94790,2,2,2,Radio30s200,1,n_a
Goal number a0a03a8d,T #4,fire_team_b,defence,false,n4,n4,type_b,3,10334,43105,94790,2,2,2,Radio30s200,1,n_a
Goal number a0a03a8d,T #5,fire_team_b,defence,false,n6,n6,type_a,1,38540,81710,94790,2,2,2,Radio30s200,1,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,12956,94730,94790,2,2,2,Radio30s200,1,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10269,10338,114746,1,2,3,Radio30s200,1,n_a
Goal number 6dfbee27,T #2,fire_team_b,defence,false,n6,n6,type_a,2,20333,30741,114746,1,2,3,Radio30s200,1,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,16019,46831,114746,1,2,3,Radio30s200,1,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,38765,85641,114746,1,2,3,Radio30s200,1,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,2,13618,99310,114746,1,2,3,Radio30s200,1,n_a
Goal number 6dfbee27,T #6,fire_team_b,defence,false,n6,n6,type_c,3,15324,114693,114746,1,2,3,Radio30s200,1,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,true,n3,n3,type_c,3,15233,15309,94404,2,2,2,Radio30s200,1,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,false,n2,n2,type_b,3,15960,31327,94404,2,2,2,Radio30s200,1,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30236,61616,94404,2,2,2,Radio30s200,1,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6908,68577,94404,2,2,2,Radio30s200,1,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10323,79046,94404,2,2,2,Radio30s200,1,n_a
Goal number e2611981,T #6,fire_team_b,defence,false,n6,n6,type_c,3,15224,94342,94404,2,2,2,Radio30s200,1,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15245,15324,105479,1,3,2,Radio30s200,1,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,1,33125,48614,105479,1,3,2,Radio30s200,1,n_a
Goal number 65648d2b,T #3,fire_team_b,defence,false,n4,n4,type_b,2,6906,55583,105479,1,3,2,Radio30s200,1,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,1,3581,59238,105479,1,3,2,Radio30s200,1,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,30723,90042,105479,1,3,2,Radio30s200,1,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15320,105423,105479,1,3,2,Radio30s200,1,n_a
Goal number 29ed323e,T #1,fire_team_b,defence,false,n6,n6,type_a,2,20350,20433,121538,2,0,4,Radio30s200,1,n_a
Goal number 29ed323e,T #2,fire_team_b,defence,false,n5,n5,type_c,2,10366,30870,121538,2,0,4,Radio30s200,1,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10245,41172,121538,2,0,4,Radio30s200,1,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5263,46510,121538,2,0,4,Radio30s200,1,n_a
Goal number 29ed323e,T #5,fire_team_a,manoeuvre,false,n2,n2,type_c,3,54545,101138,121538,2,0,4,Radio30s200,1,n_a
Goal number 29ed323e,T #6,fire_team_a,manoeuvre,false,n1,n1,type_a,2,20306,121506,121538,2,0,4,Radio30s200,1,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,10264,10354,108540,3,1,2,Radio30s200,1,n_a
Goal number 3d41497e,T #2,fire_team_b,defence,false,n6,n6,type_a,3,30192,40609,108540,3,1,2,Radio30s200,1,n_a
Goal number 3d41497e,T #3,fire_team_b,defence,false,n4,n4,type_b,2,7043,47700,108540,3,1,2,Radio30s200,1,n_a
Goal number 3d41497e,T #4,fire_team_b,defence,false,n6,n6,type_c,3,15304,63051,108540,3,1,2,Radio30s200,1,n_a
Goal number 3d41497e,T #5,fire_team_b,defence,false,n4,n4,type_a,3,30252,93374,108540,3,1,2,Radio30s200,1,n_a
Goal number 3d41497e,T #6,fire_team_b,defence,false,n4,n4,type_c,2,15089,108508,108540,3,1,2,Radio30s200,1,n_a
Goal number 005e1088,T #1,fire_team_b,defence,false,n4,n4,type_c,1,5331,5419,138534,1,0,5,Radio30s200,1,n_a
Goal number 005e1088,T #2,fire_team_b,defence,false,n6,n6,type_c,3,15224,20712,138534,1,0,5,Radio30s200,1,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,3,17467,38233,138534,1,0,5,Radio30s200,1,n_a
Goal number 005e1088,T #4,fire_team_b,defence,false,n5,n5,type_c,3,30913,69307,138534,1,0,5,Radio30s200,1,n_a
Goal number 005e1088,T #5,fire_team_a,manoeuvre,false,n2,n2,type_c,2,28791,98159,138534,1,0,5,Radio30s200,1,n_a
Goal number 005e1088,T #6,fire_team_b,defence,false,n5,n5,type_a,3,40284,138488,138534,1,0,5,Radio30s200,1,n_a
Goal number d62b9e78,T #1,fire_team_b,defence,false,n5,n5,type_a,3,32579,32643,122781,2,1,3,Radio30s200,1,n_a
Goal number d62b9e78,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,1,13868,46576,122781,2,1,3,Radio30s200,1,n_a
Goal number d62b9e78,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,3,20187,66843,122781,2,1,3,Radio30s200,1,n_a
Goal number d62b9e78,T #4,fire_team_b,defence,false,n6,n6,type_c,3,15235,82115,122781,2,1,3,Radio30s200,1,n_a
Goal number d62b9e78,T #5,fire_team_b,defence,false,n6,n6,type_b,2,7014,89176,122781,2,1,3,Radio30s200,1,n_a
Goal number d62b9e78,T #6,fire_team_b,defence,false,n4,n4,type_c,3,33410,122735,122781,2,1,3,Radio30s200,1,n_a
Goal number 20323ac1,T #1,fire_team_b,defence,false,n4,n4,type_a,2,20224,20302,153661,3,0,3,Radio30s200,1,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,1,37366,57726,153661,3,0,3,Radio30s200,1,n_a
Goal number 20323ac1,T #3,fire_team_b,defence,false,n6,n6,type_a,1,10335,68108,153661,3,0,3,Radio30s200,1,n_a
Goal number 20323ac1,T #4,fire_team_b,defence,false,n4,n4,type_a,3,50239,118395,153661,3,0,3,Radio30s200,1,n_a
Goal number 20323ac1,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15247,133714,153661,3,0,3,Radio30s200,1,n_a
Goal number 20323ac1,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,1,19843,153619,153661,3,0,3,Radio30s200,1,n_a
Goal number e596e775,T #1,fire_team_a,manoeuvre,false,n1,n1,type_a,3,40033,40089,96485,2,2,2,Radio30s200,1,n_a
Goal number e596e775,T #2,fire_team_a,manoeuvre,false,n3,n3,type_c,2,20026,60175,96485,2,2,2,Radio30s200,1,n_a
Goal number e596e775,T #3,fire_team_b,defence,false,n4,n4,type_c,1,5241,65480,96485,2,2,2,Radio30s200,1,n_a
Goal number e596e775,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10212,75849,96485,2,2,2,Radio30s200,1,n_a
Goal number e596e775,T #5,fire_team_b,defence,false,n4,n4,type_a,1,10214,86128,96485,2,2,2,Radio30s200,1,n_a
Goal number e596e775,T #6,fire_team_b,defence,false,n4,n4,type_b,3,10251,96436,96485,2,2,2,Radio30s200,1,n_a
Goal number 3bee68cb,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,2,58276,58329,114067,2,4,0,Radio30s200,1,n_a
Goal number 3bee68cb,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,1,7006,65405,114067,2,4,0,Radio30s200,1,n_a
Goal number 3bee68cb,T #3,fire_team_a,manoeuvre,false,n3,n3,type_b,2,16980,82448,114067,2,4,0,Radio30s200,1,n_a
Goal number 3bee68cb,T #4,fire_team_b,defence,false,n6,n6,type_b,2,6903,89401,114067,2,4,0,Radio30s200,1,n_a
Goal number 3bee68cb,T #5,fire_team_b,defence,false,n6,n6,type_a,1,14146,103612,114067,2,4,0,Radio30s200,1,n_a
Goal number 3bee68cb,T #6,fire_team_b,defence,false,n4,n4,type_a,1,10347,114017,114067,2,4,0,Radio30s200,1,n_a
Goal number 4c293caa,T #1,fire_team_b,defence,false,n5,n5,type_c,3,29809,29887,210135,3,0,3,Radio30s200,1,n_a
Goal number 4c293caa,T #2,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20329,50287,210135,3,0,3,Radio30s200,1,n_a
Goal number 4c293caa,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,33582,83943,210135,3,0,3,Radio30s200,1,n_a
Goal number 4c293caa,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,15504,99484,210135,3,0,3,Radio30s200,1,n_a
Goal number 4c293caa,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,70239,169784,210135,3,0,3,Radio30s200,1,n_a
Goal number 4c293caa,T #6,fire_team_b,defence,false,n6,n6,type_a,3,40231,210083,210135,3,0,3,Radio30s200,1,n_a
Goal number f1493d1a,T #1,fire_team_b,defence,false,n4,n4,type_a,2,43906,43965,170066,2,3,1,Radio30s200,1,n_a
Goal number f1493d1a,T #2,fire_team_b,defence,false,n5,n5,type_b,3,30100,74158,170066,2,3,1,Radio30s200,1,n_a
Goal number f1493d1a,T #3,fire_team_b,defence,false,n5,n5,type_a,3,49899,124113,170066,2,3,1,Radio30s200,1,n_a
Goal number f1493d1a,T #4,fire_team_b,defence,false,n5,n5,type_c,3,17310,141490,170066,2,3,1,Radio30s200,1,n_a
Goal number f1493d1a,T #5,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10236,151798,170066,2,3,1,Radio30s200,1,n_a
Goal number f1493d1a,T #6,fire_team_b,defence,false,n6,n6,type_b,3,18034,170010,170066,2,3,1,Radio30s200,1,n_a
Goal number f6b82573,T #1,fire_team_b,defence,false,n5,n5,type_a,1,36258,36331,179522,3,0,3,Radio30s200,1,n_a
Goal number f6b82573,T #2,fire_team_a,manoeuvre,false,n3,n3,type_a,3,30190,66571,179522,3,0,3,Radio30s200,1,n_a
Goal number f6b82573,T #3,fire_team_b,defence,false,n5,n5,type_c,3,25359,91988,179522,3,0,3,Radio30s200,1,n_a
Goal number f6b82573,T #4,fire_team_b,defence,false,n5,n5,type_a,1,44849,136900,179522,3,0,3,Radio30s200,1,n_a
Goal number f6b82573,T #5,fire_team_b,defence,false,n5,n5,type_c,1,27254,164228,179522,3,0,3,Radio30s200,1,n_a
Goal number f6b82573,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,2,15192,179473,179522,3,0,3,Radio30s200,1,n_a
Goal number c2246275,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,41503,41581,121746,2,2,2,Radio30s200,1,n_a
Goal number c2246275,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5234,46868,121746,2,2,2,Radio30s200,1,n_a
Goal number c2246275,T #3,fire_team_b,defence,false,n5,n5,type_c,3,47015,93940,121746,2,2,2,Radio30s200,1,n_a
Goal number c2246275,T #4,fire_team_b,defence,false,n4,n4,type_a,1,10288,104306,121746,2,2,2,Radio30s200,1,n_a
Goal number c2246275,T #5,fire_team_b,defence,false,n4,n4,type_b,2,7052,111420,121746,2,2,2,Radio30s200,1,n_a
Goal number c2246275,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10217,121707,121746,2,2,2,Radio30s200,1,n_a
Goal number 530ce59d,T #1,fire_team_b,defence,false,n4,n4,type_c,2,16731,16796,124950,1,2,3,Radio30s200,1,n_a
Goal number 530ce59d,T #2,fire_team_b,defence,false,n6,n6,type_c,2,11935,28885,124950,1,2,3,Radio30s200,1,n_a
Goal number 530ce59d,T #3,fire_team_b,defence,false,n5,n5,type_a,2,80049,108987,124950,1,2,3,Radio30s200,1,n_a
Goal number 530ce59d,T #4,fire_team_b,defence,false,n4,n4,type_c,1,5268,114322,124950,1,2,3,Radio30s200,1,n_a
Goal number 530ce59d,T #5,fire_team_a,manoeuvre,false,n3,n3,type_b,1,3562,117953,124950,1,2,3,Radio30s200,1,n_a
Goal number 530ce59d,T #6,fire_team_b,defence,false,n6,n6,type_b,2,6894,124915,124950,1,2,3,Radio30s200,1,n_a
Goal number e6f3ed8c,T #1,fire_team_b,defence,false,n5,n5,type_a,3,82891,82975,199679,5,1,0,Radio30s200,1,n_a
Goal number e6f3ed8c,T #2,fire_team_b,defence,false,n6,n6,type_a,2,25604,108661,199679,5,1,0,Radio30s200,1,n_a
Goal number e6f3ed8c,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10273,119002,199679,5,1,0,Radio30s200,1,n_a
Goal number e6f3ed8c,T #4,fire_team_b,defence,false,n6,n6,type_a,1,39750,158831,199679,5,1,0,Radio30s200,1,n_a
Goal number e6f3ed8c,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30224,189116,199679,5,1,0,Radio30s200,1,n_a
Goal number e6f3ed8c,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,1,10471,199629,199679,5,1,0,Radio30s200,1,n_a
Goal number 22e0ae54,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,3,44301,44379,178234,1,1,4,Radio30s200,1,n_a
Goal number 22e0ae54,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10322,54781,178234,1,1,4,Radio30s200,1,n_a
Goal number 22e0ae54,T #3,fire_team_b,defence,false,n5,n5,type_c,1,71544,126389,178234,1,1,4,Radio30s200,1,n_a
Goal number 22e0ae54,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,3,33412,159863,178234,1,1,4,Radio30s200,1,n_a
Goal number 22e0ae54,T #5,fire_team_b,defence,false,n5,n5,type_b,2,6946,166866,178234,1,1,4,Radio30s200,1,n_a
Goal number 22e0ae54,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,1,11261,178189,178234,1,1,4,Radio30s200,1,n_a
Goal number 944cb5a4,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,1,17981,18059,163062,3,1,2,Radio30s200,1,n_a
Goal number 944cb5a4,T #2,fire_team_b,defence,false,n6,n6,type_c,2,10254,28373,163062,3,1,2,Radio30s200,1,n_a
Goal number 944cb5a4,T #3,fire_team_a,manoeuvre,false,n3,n3,type_a,2,21510,50034,163062,3,1,2,Radio30s200,1,n_a
Goal number 944cb5a4,T #4,fire_team_b,defence,false,n6,n6,type_a,3,90266,140355,163062,3,1,2,Radio30s200,1,n_a
Goal number 944cb5a4,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10325,150732,163062,3,1,2,Radio30s200,1,n_a
Goal number 944cb5a4,T #6,fire_team_b,defence,false,n5,n5,type_a,1,12207,163009,163062,3,1,2,Radio30s200,1,n_a
Goal number 32d24fd7,T #1,fire_team_b,defence,false,n4,n4,type_c,2,12736,12791,198577,2,2,2,Radio30s200,1,n_a
Goal number 32d24fd7,T #2,fire_team_b,defence,false,n5,n5,type_b,2,72170,85022,198577,2,2,2,Radio30s200,1,n_a
Goal number 32d24fd7,T #3,fire_team_a,manoeuvre,false,n2,n2,type_a,2,70677,155767,198577,2,2,2,Radio30s200,1,n_a
Goal number 32d24fd7,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15257,171099,198577,2,2,2,Radio30s200,1,n_a
Goal number 32d24fd7,T #5,fire_team_b,defence,false,n4,n4,type_a,2,20306,191476,198577,2,2,2,Radio30s200,1,n_a
Goal number 32d24fd7,T #6,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6928,198465,198577,2,2,2,Radio30s200,1,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10374,10503,94288,4,1,1,Radio30s200,2,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15252,25813,94288,4,1,1,Radio30s200,2,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10355,36247,94288,4,1,1,Radio30s200,2,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20329,56646,94288,4,1,1,Radio30s200,2,n_a
Goal number 77cb2c04,T #5,fire_team_b,defence,false,n6,n6,type_a,3,30428,87127,94288,4,1,1,Radio30s200,2,n_a
Goal number 77cb2c04,T #6,fire_team_b,defence,false,n4,n4,type_b,2,7043,94241,94288,4,1,1,Radio30s200,2,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5210,5291,52198,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #2,fire_team_b,defence,false,n5,n5,type_c,3,15336,20698,52198,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #3,fire_team_b,defence,false,n6,n6,type_b,1,3648,24411,52198,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #4,fire_team_b,defence,false,n6,n6,type_b,1,13658,38225,52198,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #5,fire_team_b,defence,false,n4,n4,type_a,1,10200,48483,52198,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #6,fire_team_b,defence,false,n5,n5,type_b,1,3602,52154,52198,1,3,2,Radio30s200,2,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,21175,21276,63603,1,4,1,Radio30s200,2,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10231,31563,63603,1,4,1,Radio30s200,2,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6847,38466,63603,1,4,1,Radio30s200,2,n_a
Goal number 546bafce,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3545,42069,63603,1,4,1,Radio30s200,2,n_a
Goal number 546bafce,T #5,fire_team_b,defence,false,n6,n6,type_b,2,11066,53207,63603,1,4,1,Radio30s200,2,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10211,63546,63603,1,4,1,Radio30s200,2,n_a
Goal number 18685dd8,T #1,fire_team_b,defence,false,n6,n6,type_a,1,10267,10347,105220,3,2,1,Radio30s200,2,n_a
