goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,21307,21373,72370,1,4,1,SwitchMode1,2,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10414,31839,72370,1,4,1,SwitchMode1,2,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6912,38806,72370,1,4,1,SwitchMode1,2,n_a
Goal number 546bafce,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3678,42560,72370,1,4,1,SwitchMode1,2,n_a
Goal number 546bafce,T #5,fire_team_b,defence,false,n6,n6,type_b,2,19304,61942,72370,1,4,1,SwitchMode1,2,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10324,72323,72370,1,4,1,SwitchMode1,2,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5260,5334,81850,1,3,2,SwitchMode1,2,n_a
Goal number f34f40df,T #2,fire_team_b,defence,false,n5,n5,type_c,3,15246,20650,81850,1,3,2,SwitchMode1,2,n_a
Goal number f34f40df,T #3,fire_team_b,defence,false,n6,n6,type_b,1,36652,57370,81850,1,3,2,SwitchMode1,2,n_a
Goal number f34f40df,T #4,fire_team_b,defence,false,n6,n6,type_b,1,10251,67677,81850,1,3,2,SwitchMode1,2,n_a
Goal number f34f40df,T #5,fire_team_b,defence,false,n4,n4,type_a,1,10432,78173,81850,1,3,2,SwitchMode1,2,n_a
Goal number f34f40df,T #6,fire_team_b,defence,false,n5,n5,type_b,1,3564,81802,81850,1,3,2,SwitchMode1,2,n_a
Goal number 18685dd8,T #1,fire_team_b,defence,false,n6,n6,type_a,1,11259,11327,145711,3,2,1,SwitchMode1,2,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,3,30215,41612,145711,3,2,1,SwitchMode1,2,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,13204,54876,145711,3,2,1,SwitchMode1,2,n_a
Goal number 18685dd8,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3592,58530,145711,3,2,1,SwitchMode1,2,n_a
Goal number 18685dd8,T #5,fire_team_b,defence,false,n6,n6,type_b,3,50307,108918,145711,3,2,1,SwitchMode1,2,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n3,n3,type_a,3,36582,145558,145711,3,2,1,SwitchMode1,2,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10237,10309,126124,2,0,4,SwitchMode1,2,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30243,40613,126124,2,0,4,SwitchMode1,2,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,50505,91171,126124,2,0,4,SwitchMode1,2,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,14085,105296,126124,2,0,4,SwitchMode1,2,n_a
Goal number 7f99db97,T #5,fire_team_b,defence,false,n4,n4,type_c,2,10316,115742,126124,2,0,4,SwitchMode1,2,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10252,126065,126124,2,0,4,SwitchMode1,2,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10234,10282,119517,2,2,2,SwitchMode1,2,n_a
Goal number 49fbc2c6,T #2,fire_team_b,defence,false,n6,n6,type_a,2,51297,61632,119517,2,2,2,SwitchMode1,2,n_a
Goal number 49fbc2c6,T #3,fire_team_b,defence,false,n5,n5,type_b,1,3581,65622,119517,2,2,2,SwitchMode1,2,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10315,76006,119517,2,2,2,SwitchMode1,2,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,26479,102548,119517,2,2,2,SwitchMode1,2,n_a
Goal number 49fbc2c6,T #6,fire_team_b,defence,false,n5,n5,type_b,2,16858,119461,119517,2,2,2,SwitchMode1,2,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5273,5332,75345,2,3,1,SwitchMode1,2,n_a
Goal number b5bdaedc,T #2,fire_team_b,defence,false,n4,n4,type_a,1,16187,21592,75345,2,3,1,SwitchMode1,2,n_a
Goal number b5bdaedc,T #3,fire_team_b,defence,false,n5,n5,type_b,2,17148,38796,75345,2,3,1,SwitchMode1,2,n_a
Goal number b5bdaedc,T #4,fire_team_b,defence,false,n4,n4,type_b,2,6927,45782,75345,2,3,1,SwitchMode1,2,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,22483,68328,75345,2,3,1,SwitchMode1,2,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,2,6881,75298,75345,2,3,1,SwitchMode1,2,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,2,35780,35839,107155,3,0,3,SwitchMode1,2,n_a
Goal number 7f8f32ac,T #2,fire_team_b,defence,false,n5,n5,type_a,1,10224,46105,107155,3,0,3,SwitchMode1,2,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10242,56403,107155,3,0,3,SwitchMode1,2,n_a
Goal number 7f8f32ac,T #4,fire_team_b,defence,false,n5,n5,type_c,1,5561,62032,107155,3,0,3,SwitchMode1,2,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,2,38858,101044,107155,3,0,3,SwitchMode1,2,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,1,6004,107107,107155,3,0,3,SwitchMode1,2,n_a
Goal number a0a03a8d,T #1,fire_team_b,defence,false,n4,n4,type_a,1,11701,11766,74718,2,2,2,SwitchMode1,2,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6903,18730,74718,2,2,2,SwitchMode1,2,n_a
Goal number a0a03a8d,T #3,fire_team_b,defence,false,n6,n6,type_c,3,15340,34125,74718,2,2,2,SwitchMode1,2,n_a
Goal number a0a03a8d,T #4,fire_team_b,defence,false,n4,n4,type_b,3,14841,49128,74718,2,2,2,SwitchMode1,2,n_a
Goal number a0a03a8d,T #5,fire_team_b,defence,false,n6,n6,type_a,1,10252,59449,74718,2,2,2,SwitchMode1,2,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,15143,74668,74718,2,2,2,SwitchMode1,2,n_a
Goal number e8ce562c,T #1,fire_team_b,defence,false,n6,n6,type_b,2,6903,6961,83860,1,3,2,SwitchMode1,2,n_a
Goal number e8ce562c,T #2,fire_team_b,defence,false,n4,n4,type_b,3,18033,25057,83860,1,3,2,SwitchMode1,2,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10182,35313,83860,1,3,2,SwitchMode1,2,n_a
Goal number e8ce562c,T #4,fire_team_b,defence,false,n4,n4,type_a,3,30330,65688,83860,1,3,2,SwitchMode1,2,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,1,11081,76815,83860,1,3,2,SwitchMode1,2,n_a
Goal number e8ce562c,T #6,fire_team_b,defence,false,n5,n5,type_b,2,6896,83804,83860,1,3,2,SwitchMode1,2,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,19414,19486,87674,1,2,3,SwitchMode1,2,n_a
Goal number 6dfbee27,T #2,fire_team_b,defence,false,n6,n6,type_a,2,20308,39853,87674,1,2,3,SwitchMode1,2,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,12534,52451,87674,1,2,3,SwitchMode1,2,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,12871,65398,87674,1,2,3,SwitchMode1,2,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,2,6893,72342,87674,1,2,3,SwitchMode1,2,n_a
Goal number 6dfbee27,T #6,fire_team_b,defence,false,n6,n6,type_c,3,15237,87640,87674,1,2,3,SwitchMode1,2,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,17045,17113,92594,2,1,3,SwitchMode1,2,n_a
Goal number a4e2e8cd,T #2,fire_team_b,defence,false,n6,n6,type_b,1,3561,20738,92594,2,1,3,SwitchMode1,2,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,1,8353,29156,92594,2,1,3,SwitchMode1,2,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15326,44553,92594,2,1,3,SwitchMode1,2,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n1,n1,type_c,1,12754,57381,92594,2,1,3,SwitchMode1,2,n_a
Goal number a4e2e8cd,T #6,fire_team_b,defence,false,n6,n6,type_a,3,35101,92551,92594,2,1,3,SwitchMode1,2,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15239,15296,94154,2,2,2,SwitchMode1,2,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,false,n2,n2,type_b,3,12896,28254,94154,2,2,2,SwitchMode1,2,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30272,58589,94154,2,2,2,SwitchMode1,2,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6923,65598,94154,2,2,2,SwitchMode1,2,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10205,75874,94154,2,2,2,SwitchMode1,2,n_a
Goal number e2611981,T #6,fire_team_b,defence,false,n6,n6,type_c,3,18197,94109,94154,2,2,2,SwitchMode1,2,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,3,19098,19173,102591,1,3,2,SwitchMode1,2,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,1,26057,45293,102591,1,3,2,SwitchMode1,2,n_a
Goal number 65648d2b,T #3,fire_team_b,defence,false,n4,n4,type_b,2,6986,52338,102591,1,3,2,SwitchMode1,2,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,1,3574,55979,102591,1,3,2,SwitchMode1,2,n_a
Goal number 65648d2b,T #5,fire_team_a,defence,false,n2,n2,type_b,1,31247,87281,102591,1,3,2,SwitchMode1,2,n_a
Goal number 65648d2b,T #6,fire_team_a,defence,false,n3,n3,type_c,3,15230,102556,102591,1,3,2,SwitchMode1,2,n_a
Goal number 29ed323e,T #1,fire_team_b,defence,false,n6,n6,type_a,2,20223,20369,92586,2,0,4,SwitchMode1,2,n_a
Goal number 29ed323e,T #2,fire_team_b,defence,false,n5,n5,type_c,2,10261,30785,92586,2,0,4,SwitchMode1,2,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10269,41107,92586,2,0,4,SwitchMode1,2,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5242,46409,92586,2,0,4,SwitchMode1,2,n_a
Goal number 29ed323e,T #5,fire_team_a,defence,false,n2,n2,type_c,3,25804,72263,92586,2,0,4,SwitchMode1,2,n_a
Goal number 29ed323e,T #6,fire_team_a,defence,false,n1,n1,type_a,2,20226,92539,92586,2,0,4,SwitchMode1,2,n_a
Goal number 005e1088,T #1,fire_team_b,defence,false,n4,n4,type_c,1,8506,8587,121391,1,0,5,SwitchMode1,2,n_a
Goal number 005e1088,T #2,fire_team_b,defence,false,n6,n6,type_c,3,15227,23875,121391,1,0,5,SwitchMode1,2,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15227,39162,121391,1,0,5,SwitchMode1,2,n_a
Goal number 005e1088,T #4,fire_team_b,manoeuvre,false,n5,n5,type_c,3,31442,70662,121391,1,0,5,SwitchMode1,2,n_a
Goal number 005e1088,T #5,fire_team_a,defence,false,n2,n2,type_c,2,10318,81039,121391,1,0,5,SwitchMode1,2,n_a
Goal number 005e1088,T #6,fire_team_b,manoeuvre,false,n5,n5,type_a,3,40247,121346,121391,1,0,5,SwitchMode1,2,n_a
Goal number d62b9e78,T #1,fire_team_b,defence,false,n5,n5,type_a,3,30241,30310,127580,2,1,3,SwitchMode1,2,n_a
Goal number d62b9e78,T #2,fire_team_a,defence,false,n2,n2,type_a,1,12509,42869,127580,2,1,3,SwitchMode1,2,n_a
Goal number d62b9e78,T #3,fire_team_a,defence,false,n3,n3,type_c,3,21217,64165,127580,2,1,3,SwitchMode1,2,n_a
Goal number d62b9e78,T #4,fire_team_b,manoeuvre,false,n6,n6,type_c,3,15263,79478,127580,2,1,3,SwitchMode1,2,n_a
Goal number d62b9e78,T #5,fire_team_b,manoeuvre,false,n6,n6,type_b,2,6893,86425,127580,2,1,3,SwitchMode1,2,n_a
Goal number d62b9e78,T #6,fire_team_b,manoeuvre,false,n4,n4,type_c,3,41034,127524,127580,2,1,3,SwitchMode1,2,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,10305,10402,164239,3,1,2,SwitchMode1,2,n_a
Goal number 3d41497e,T #2,fire_team_b,defence,false,n6,n6,type_a,3,30225,40694,164239,3,1,2,SwitchMode1,2,n_a
Goal number 3d41497e,T #3,fire_team_b,manoeuvre,false,n4,n4,type_b,2,6884,47635,164239,3,1,2,SwitchMode1,2,n_a
Goal number 3d41497e,T #4,fire_team_b,manoeuvre,false,n6,n6,type_c,3,15226,62912,164239,3,1,2,SwitchMode1,2,n_a
Goal number 3d41497e,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,3,30261,93244,164239,3,1,2,SwitchMode1,2,n_a
Goal number 3d41497e,T #6,fire_team_b,manoeuvre,false,n4,n4,type_c,2,70785,164194,164239,3,1,2,SwitchMode1,2,n_a
Goal number 20323ac1,T #1,fire_team_b,defence,false,n4,n4,type_a,2,20221,20281,141653,3,0,3,SwitchMode1,2,n_a
Goal number 20323ac1,T #2,fire_team_a,defence,false,n2,n2,type_c,1,19231,39572,141653,3,0,3,SwitchMode1,2,n_a
Goal number 20323ac1,T #3,fire_team_b,manoeuvre,false,n6,n6,type_a,1,10250,49881,141653,3,0,3,SwitchMode1,2,n_a
Goal number 20323ac1,T #4,fire_team_b,manoeuvre,false,n4,n4,type_a,3,68700,118637,141653,3,0,3,SwitchMode1,2,n_a
Goal number 20323ac1,T #5,fire_team_a,defence,false,n3,n3,type_c,3,15277,133992,141653,3,0,3,SwitchMode1,2,n_a
Goal number 20323ac1,T #6,fire_team_a,defence,false,n2,n2,type_c,1,7565,141619,141653,3,0,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #1,fire_team_b,manoeuvre,false,n4,n4,type_c,2,11999,12085,87256,1,2,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,10335,22488,87256,1,2,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,2,42562,65108,87256,1,2,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #4,fire_team_b,manoeuvre,false,n4,n4,type_c,1,7659,72825,87256,1,2,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #5,fire_team_a,defence,false,n3,n3,type_b,1,3558,76454,87256,1,2,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #6,fire_team_b,manoeuvre,false,n6,n6,type_b,2,10695,87199,87256,1,2,3,SwitchMode1,2,n_a
Goal number f6b82573,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,1,18402,18469,166870,3,0,3,SwitchMode1,2,n_a
Goal number f6b82573,T #2,fire_team_a,defence,false,n3,n3,type_a,3,44934,63451,166870,3,0,3,SwitchMode1,2,n_a
Goal number f6b82573,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,30426,93924,166870,3,0,3,SwitchMode1,2,n_a
Goal number f6b82573,T #4,fire_team_b,manoeuvre,false,n5,n5,type_a,1,25574,119566,166870,3,0,3,SwitchMode1,2,n_a
Goal number f6b82573,T #5,fire_team_b,manoeuvre,false,n5,n5,type_c,1,35475,155093,166870,3,0,3,SwitchMode1,2,n_a
Goal number f6b82573,T #6,fire_team_a,defence,false,n2,n2,type_c,2,11665,166820,166870,3,0,3,SwitchMode1,2,n_a
Goal number 22e0ae54,T #1,fire_team_a,defence,false,n1,n1,type_c,3,19024,19083,129702,1,1,4,SwitchMode1,2,n_a
Goal number 22e0ae54,T #2,fire_team_a,defence,false,n1,n1,type_c,2,24932,44062,129702,1,1,4,SwitchMode1,2,n_a
Goal number 22e0ae54,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,1,18131,62256,129702,1,1,4,SwitchMode1,2,n_a
Goal number 22e0ae54,T #4,fire_team_a,defence,false,n3,n3,type_a,3,30255,92576,129702,1,1,4,SwitchMode1,2,n_a
Goal number 22e0ae54,T #5,fire_team_b,manoeuvre,false,n5,n5,type_b,2,21797,114421,129702,1,1,4,SwitchMode1,2,n_a
Goal number 22e0ae54,T #6,fire_team_a,defence,false,n2,n2,type_c,1,15173,129654,129702,1,1,4,SwitchMode1,2,n_a
Goal number e6f3ed8c,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,3,65650,65718,168267,5,1,0,SwitchMode1,2,n_a
Goal number e6f3ed8c,T #2,fire_team_b,manoeuvre,false,n6,n6,type_a,2,20249,86034,168267,5,1,0,SwitchMode1,2,n_a
Goal number e6f3ed8c,T #3,fire_team_a,defence,false,n1,n1,type_a,1,30969,117058,168267,5,1,0,SwitchMode1,2,n_a
Goal number e6f3ed8c,T #4,fire_team_b,manoeuvre,false,n6,n6,type_a,1,13969,131084,168267,5,1,0,SwitchMode1,2,n_a
Goal number e6f3ed8c,T #5,fire_team_a,defence,false,n1,n1,type_a,3,33440,164585,168267,5,1,0,SwitchMode1,2,n_a
Goal number e6f3ed8c,T #6,fire_team_a,defence,false,n2,n2,type_b,1,3553,168217,168267,5,1,0,SwitchMode1,2,n_a
Goal number e596e775,T #1,fire_team_a,defence,false,n1,n1,type_a,3,77686,77746,145569,2,2,2,SwitchMode1,2,n_a
Goal number e596e775,T #2,fire_team_a,defence,false,n3,n3,type_c,2,10323,88135,145569,2,2,2,SwitchMode1,2,n_a
Goal number e596e775,T #3,fire_team_b,manoeuvre,false,n4,n4,type_c,1,11715,99909,145569,2,2,2,SwitchMode1,2,n_a
Goal number e596e775,T #4,fire_team_a,defence,false,n1,n1,type_b,3,15300,115261,145569,2,2,2,SwitchMode1,2,n_a
Goal number e596e775,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,1,16954,132275,145569,2,2,2,SwitchMode1,2,n_a
Goal number e596e775,T #6,fire_team_b,manoeuvre,false,n4,n4,type_b,3,13182,145518,145569,2,2,2,SwitchMode1,2,n_a
Goal number 4c293caa,T #1,fire_team_b,manoeuvre,false,n5,n5,type_c,3,61200,61264,237401,3,0,3,SwitchMode1,2,n_a
Goal number 4c293caa,T #2,fire_team_a,defence,false,n3,n3,type_a,2,20305,81616,237401,3,0,3,SwitchMode1,2,n_a
Goal number 4c293caa,T #3,fire_team_a,defence,false,n2,n2,type_c,2,35531,117191,237401,3,0,3,SwitchMode1,2,n_a
Goal number 4c293caa,T #4,fire_team_a,defence,false,n1,n1,type_c,2,38008,155260,237401,3,0,3,SwitchMode1,2,n_a
Goal number 4c293caa,T #5,fire_team_a,defence,false,n2,n2,type_a,1,42747,198073,237401,3,0,3,SwitchMode1,2,n_a
Goal number 4c293caa,T #6,fire_team_b,manoeuvre,false,n6,n6,type_a,3,39228,237350,237401,3,0,3,SwitchMode1,2,n_a
Goal number 3bee68cb,T #1,fire_team_a,defence,false,n1,n1,type_b,2,98380,98451,166483,2,4,0,SwitchMode1,2,n_a
Goal number 3bee68cb,T #2,fire_team_a,defence,false,n3,n3,type_b,1,6986,105499,166483,2,4,0,SwitchMode1,2,n_a
Goal number 3bee68cb,T #3,fire_team_a,defence,false,n3,n3,type_b,2,7785,113341,166483,2,4,0,SwitchMode1,2,n_a
Goal number 3bee68cb,T #4,fire_team_b,manoeuvre,false,n6,n6,type_b,2,6876,120263,166483,2,4,0,SwitchMode1,2,n_a
Goal number 3bee68cb,T #5,fire_team_b,manoeuvre,false,n6,n6,type_a,1,10348,130674,166483,2,4,0,SwitchMode1,2,n_a
Goal number 3bee68cb,T #6,fire_team_b,manoeuvre,false,n4,n4,type_a,1,35712,166444,166483,2,4,0,SwitchMode1,2,n_a
Goal number f1493d1a,T #1,fire_team_b,manoeuvre,false,n4,n4,type_a,2,43960,44025,193069,2,3,1,SwitchMode1,2,n_a
Goal number f1493d1a,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,3,12666,56749,193069,2,3,1,SwitchMode1,2,n_a
Goal number f1493d1a,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,3,50567,107369,193069,2,3,1,SwitchMode1,2,n_a
Goal number f1493d1a,T #4,fire_team_b,manoeuvre,false,n5,n5,type_c,3,40432,147855,193069,2,3,1,SwitchMode1,2,n_a
Goal number f1493d1a,T #5,fire_team_a,defence,false,n1,n1,type_b,3,34726,182641,193069,2,3,1,SwitchMode1,2,n_a
Goal number f1493d1a,T #6,fire_team_b,manoeuvre,false,n6,n6,type_b,3,10314,193023,193069,2,3,1,SwitchMode1,2,n_a
Goal number c2246275,T #1,fire_team_a,defence,false,n2,n2,type_a,1,13895,13965,132846,2,2,2,SwitchMode1,2,n_a
Goal number c2246275,T #2,fire_team_a,defence,false,n1,n1,type_c,1,33141,47159,132846,2,2,2,SwitchMode1,2,n_a
Goal number c2246275,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,22353,69584,132846,2,2,2,SwitchMode1,2,n_a
Goal number c2246275,T #4,fire_team_b,manoeuvre,false,n4,n4,type_a,1,12575,82224,132846,2,2,2,SwitchMode1,2,n_a
Goal number c2246275,T #5,fire_team_b,manoeuvre,false,n4,n4,type_b,2,16891,99175,132846,2,2,2,SwitchMode1,2,n_a
Goal number c2246275,T #6,fire_team_a,defence,false,n1,n1,type_b,3,33585,132810,132846,2,2,2,SwitchMode1,2,n_a
Goal number 32d24fd7,T #1,fire_team_b,manoeuvre,false,n4,n4,type_c,2,92992,93054,185721,2,2,2,SwitchMode1,2,n_a
Goal number 32d24fd7,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,2,26250,119449,185721,2,2,2,SwitchMode1,2,n_a
Goal number 32d24fd7,T #3,fire_team_a,defence,false,n2,n2,type_a,2,23640,143135,185721,2,2,2,SwitchMode1,2,n_a
Goal number 32d24fd7,T #4,fire_team_a,defence,false,n2,n2,type_c,3,15193,158387,185721,2,2,2,SwitchMode1,2,n_a
Goal number 32d24fd7,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,2,20249,178696,185721,2,2,2,SwitchMode1,2,n_a
Goal number 32d24fd7,T #6,fire_team_a,defence,false,n3,n3,type_b,2,6886,185650,185721,2,2,2,SwitchMode1,2,n_a
Goal number 944cb5a4,T #1,fire_team_a,defence,false,n1,n1,type_b,1,28312,28378,178450,3,1,2,SwitchMode1,2,n_a
Goal number 944cb5a4,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,17218,45648,178450,3,1,2,SwitchMode1,2,n_a
Goal number 944cb5a4,T #3,fire_team_a,defence,false,n3,n3,type_a,2,47700,93403,178450,3,1,2,SwitchMode1,2,n_a
Goal number 944cb5a4,T #4,fire_team_b,manoeuvre,false,n6,n6,type_a,3,64298,157751,178450,3,1,2,SwitchMode1,2,n_a
Goal number 944cb5a4,T #5,fire_team_a,defence,false,n3,n3,type_c,2,10227,168051,178450,3,1,2,SwitchMode1,2,n_a
Goal number 944cb5a4,T #6,fire_team_b,manoeuvre,false,n5,n5,type_a,1,10285,178410,178450,3,1,2,SwitchMode1,2,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10291,10371,94793,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15290,25727,94793,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10272,36133,94793,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20382,56579,94793,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #5,fire_team_b,defence,false,n6,n6,type_a,3,30244,86880,94793,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #6,fire_team_b,defence,false,n4,n4,type_b,2,7713,94734,94793,4,1,1,SwitchMode1,3,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5382,5470,52246,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #2,fire_team_b,defence,false,n5,n5,type_c,3,15275,20807,52246,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #3,fire_team_b,defence,false,n6,n6,type_b,1,3581,24457,52246,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #4,fire_team_b,defence,false,n6,n6,type_b,1,13641,38284,52246,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #5,fire_team_b,defence,false,n4,n4,type_a,1,10181,48532,52246,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #6,fire_team_b,defence,false,n5,n5,type_b,1,3612,52197,52246,1,3,2,SwitchMode1,3,n_a
Goal number 18685dd8,T #1,fire_team_b,defence,false,n6,n6,type_a,1,10304,10370,99927,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,3,30275,40709,99927,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10232,51006,99927,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3619,54685,99927,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #5,fire_team_b,defence,false,n6,n6,type_b,3,11318,66151,99927,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n3,n3,type_a,3,33665,99885,99927,3,2,1,SwitchMode1,3,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,21115,21193,68850,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10308,31561,68850,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6900,38522,68850,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #4,fire_team_b,defence,false,n4,n4,type_b,1,3564,42166,68850,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #5,fire_team_b,defence,false,n6,n6,type_b,2,16301,58523,68850,1,4,1,SwitchMode1,3,n_a
