goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 7f99db97,T #6,fire_team_b,manoeuvre,false,n6,n1,type_c,2,10317,82673,82720,2,0,4,Active_v1,1,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10418,10583,74335,2,2,2,Active_v1,1,n_a
Goal number 49fbc2c6,T #2,fire_team_b,manoeuvre,false,n6,n6,type_a,2,21166,31820,74335,2,2,2,Active_v1,1,n_a
Goal number 49fbc2c6,T #3,fire_team_b,manoeuvre,false,n4,n5,type_b,1,4244,36192,74335,2,2,2,Active_v1,1,n_a
Goal number 49fbc2c6,T #4,fire_team_b,manoeuvre,false,n6,n2,type_c,2,10290,46548,74335,2,2,2,Active_v1,1,n_a
Goal number 49fbc2c6,T #5,fire_team_b,manoeuvre,false,n5,n2,type_a,2,20339,66942,74335,2,2,2,Active_v1,1,n_a
Goal number 49fbc2c6,T #6,fire_team_b,manoeuvre,false,n5,n5,type_b,2,7279,74274,74335,2,2,2,Active_v1,1,n_a
Goal number 18685dd8,T #1,fire_team_b,manoeuvre,false,n5,n6,type_a,1,10355,10445,120924,3,2,1,Active_v1,1,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n1,n2,type_a,3,55490,65991,120924,3,2,1,Active_v1,1,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10403,76453,120924,3,2,1,Active_v1,1,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3675,80167,120924,3,2,1,Active_v1,1,n_a
Goal number 18685dd8,T #5,fire_team_b,manoeuvre,false,n4,n6,type_b,3,10286,90525,120924,3,2,1,Active_v1,1,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n2,n3,type_a,3,30294,120876,120924,3,2,1,Active_v1,1,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,1,5381,5470,47467,2,3,1,Active_v1,1,n_a
Goal number b5bdaedc,T #2,fire_team_b,manoeuvre,false,n4,n4,type_a,1,10326,15854,47467,2,3,1,Active_v1,1,n_a
Goal number b5bdaedc,T #3,fire_team_a,manoeuvre,false,n1,n5,type_b,2,7025,22926,47467,2,3,1,Active_v1,1,n_a
Goal number b5bdaedc,T #4,fire_team_b,manoeuvre,false,n6,n4,type_b,2,6998,29979,47467,2,3,1,Active_v1,1,n_a
Goal number b5bdaedc,T #5,fire_team_b,manoeuvre,false,n4,n2,type_a,1,10331,40355,47467,2,3,1,Active_v1,1,n_a
Goal number b5bdaedc,T #6,fire_team_b,manoeuvre,false,n5,n2,type_b,2,7022,47429,47467,2,3,1,Active_v1,1,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n2,n3,type_a,2,42034,42198,124521,3,0,3,Active_v1,1,n_a
Goal number 7f8f32ac,T #2,fire_team_a,manoeuvre,false,n2,n5,type_a,1,10431,52681,124521,3,0,3,Active_v1,1,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10459,63203,124521,3,0,3,Active_v1,1,n_a
Goal number 7f8f32ac,T #4,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5431,68681,124521,3,0,3,Active_v1,1,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,2,50314,119057,124521,3,0,3,Active_v1,1,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n1,n3,type_c,1,5352,124474,124521,3,0,3,Active_v1,1,n_a
Goal number a0a03a8d,T #1,fire_team_b,manoeuvre,false,n4,n4,type_a,1,10332,10391,64347,2,2,2,Active_v1,1,n_a
Goal number a0a03a8d,T #2,fire_team_b,manoeuvre,false,n4,n3,type_b,2,7050,17492,64347,2,2,2,Active_v1,1,n_a
Goal number a0a03a8d,T #3,fire_team_b,manoeuvre,false,n6,n6,type_c,3,15306,32845,64347,2,2,2,Active_v1,1,n_a
Goal number a0a03a8d,T #4,fire_team_a,manoeuvre,false,n2,n4,type_b,3,10431,43332,64347,2,2,2,Active_v1,1,n_a
Goal number a0a03a8d,T #5,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10420,53807,64347,2,2,2,Active_v1,1,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n2,n1,type_c,2,10429,64289,64347,2,2,2,Active_v1,1,n_a
Goal number e8ce562c,T #1,fire_team_b,manoeuvre,false,n6,n6,type_b,2,6988,7059,71068,1,3,2,Active_v1,1,n_a
Goal number e8ce562c,T #2,fire_team_b,manoeuvre,false,n5,n4,type_b,3,10425,17522,71068,1,3,2,Active_v1,1,n_a
Goal number e8ce562c,T #3,fire_team_b,manoeuvre,false,n5,n3,type_c,2,10401,27982,71068,1,3,2,Active_v1,1,n_a
Goal number e8ce562c,T #4,fire_team_a,manoeuvre,false,n1,n4,type_a,3,30480,58522,71068,1,3,2,Active_v1,1,n_a
Goal number e8ce562c,T #5,fire_team_b,manoeuvre,false,n6,n3,type_c,1,5308,63874,71068,1,3,2,Active_v1,1,n_a
Goal number e8ce562c,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,2,7068,71009,71068,1,3,2,Active_v1,1,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10357,10436,74367,1,2,3,Active_v1,1,n_a
Goal number 6dfbee27,T #2,fire_team_a,manoeuvre,false,n2,n6,type_a,2,20338,30845,74367,1,2,3,Active_v1,1,n_a
Goal number 6dfbee27,T #3,fire_team_b,manoeuvre,false,n4,n2,type_c,2,10529,41436,74367,1,2,3,Active_v1,1,n_a
Goal number 6dfbee27,T #4,fire_team_b,manoeuvre,false,n6,n1,type_c,2,10305,51810,74367,1,2,3,Active_v1,1,n_a
Goal number 6dfbee27,T #5,fire_team_b,manoeuvre,false,n4,n2,type_b,2,6979,58852,74367,1,2,3,Active_v1,1,n_a
Goal number 6dfbee27,T #6,fire_team_b,manoeuvre,false,n4,n6,type_c,3,15395,74319,74367,1,2,3,Active_v1,1,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,11171,11243,88638,2,1,3,Active_v1,1,n_a
Goal number a4e2e8cd,T #2,fire_team_b,manoeuvre,false,n6,n6,type_b,1,3670,14962,88638,2,1,3,Active_v1,1,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n1,n2,type_c,1,5361,20373,88638,2,1,3,Active_v1,1,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15373,35886,88638,2,1,3,Active_v1,1,n_a
Goal number a4e2e8cd,T #5,fire_team_b,manoeuvre,false,n5,n1,type_c,1,5376,41312,88638,2,1,3,Active_v1,1,n_a
Goal number a4e2e8cd,T #6,fire_team_a,manoeuvre,false,n1,n6,type_a,3,47185,88580,88638,2,1,3,Active_v1,1,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,3,15304,15371,59960,1,3,2,Active_v1,1,n_a
Goal number 65648d2b,T #2,fire_team_b,manoeuvre,false,n4,n1,type_a,1,10317,25770,59960,1,3,2,Active_v1,1,n_a
Goal number 65648d2b,T #3,fire_team_a,manoeuvre,false,n1,n4,type_b,2,7051,32879,59960,1,3,2,Active_v1,1,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n2,n1,type_b,1,3729,36670,59960,1,3,2,Active_v1,1,n_a
Goal number 65648d2b,T #5,fire_team_b,manoeuvre,false,n4,n2,type_b,1,3791,40524,59960,1,3,2,Active_v1,1,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n1,n3,type_c,3,19349,59927,59960,1,3,2,Active_v1,1,n_a
Goal number e2611981,T #1,fire_team_b,manoeuvre,false,n5,n3,type_c,3,15632,15715,103350,2,2,2,Active_v1,1,n_a
Goal number e2611981,T #2,fire_team_b,manoeuvre,false,n5,n2,type_b,3,10329,26197,103350,2,2,2,Active_v1,1,n_a
Goal number e2611981,T #3,fire_team_b,manoeuvre,false,n6,n1,type_a,3,30412,56676,103350,2,2,2,Active_v1,1,n_a
Goal number e2611981,T #4,fire_team_b,manoeuvre,false,n6,n3,type_b,2,7085,63819,103350,2,2,2,Active_v1,1,n_a
Goal number e2611981,T #5,fire_team_b,manoeuvre,false,n6,n2,type_a,1,10353,74303,103350,2,2,2,Active_v1,1,n_a
Goal number e2611981,T #6,fire_team_a,manoeuvre,false,n1,n6,type_c,3,28848,103293,103350,2,2,2,Active_v1,1,n_a
Goal number 29ed323e,T #1,fire_team_a,manoeuvre,false,n2,n6,type_a,2,20355,20419,101599,2,0,4,Active_v1,1,n_a
Goal number 29ed323e,T #2,fire_team_a,manoeuvre,false,n1,n5,type_c,2,10315,30800,101599,2,0,4,Active_v1,1,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10341,41214,101599,2,0,4,Active_v1,1,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,9665,50921,101599,2,0,4,Active_v1,1,n_a
Goal number 29ed323e,T #5,fire_team_a,manoeuvre,false,n1,n2,type_c,3,30133,81114,101599,2,0,4,Active_v1,1,n_a
Goal number 29ed323e,T #6,fire_team_b,manoeuvre,false,n5,n1,type_a,2,20316,101549,101599,2,0,4,Active_v1,1,n_a
Goal number 005e1088,T #1,fire_team_b,manoeuvre,false,n5,n4,type_c,1,6020,6090,93195,1,0,5,Active_v1,1,n_a
Goal number 005e1088,T #2,fire_team_b,manoeuvre,false,n5,n6,type_c,3,15422,21565,93195,1,0,5,Active_v1,1,n_a
Goal number 005e1088,T #3,fire_team_b,manoeuvre,false,n6,n2,type_c,3,15300,36922,93195,1,0,5,Active_v1,1,n_a
Goal number 005e1088,T #4,fire_team_b,manoeuvre,false,n6,n5,type_c,3,15364,52345,93195,1,0,5,Active_v1,1,n_a
Goal number 005e1088,T #5,fire_team_b,manoeuvre,false,n5,n2,type_c,2,10318,62730,93195,1,0,5,Active_v1,1,n_a
Goal number 005e1088,T #6,fire_team_a,manoeuvre,false,n2,n5,type_a,3,30375,93157,93195,1,0,5,Active_v1,1,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n2,n3,type_a,1,10333,10399,104437,3,1,2,Active_v1,1,n_a
Goal number 3d41497e,T #2,fire_team_b,manoeuvre,false,n4,n6,type_a,3,30349,40805,104437,3,1,2,Active_v1,1,n_a
Goal number 3d41497e,T #3,fire_team_b,manoeuvre,false,n4,n4,type_b,2,6983,47848,104437,3,1,2,Active_v1,1,n_a
Goal number 3d41497e,T #4,fire_team_b,manoeuvre,false,n6,n6,type_c,3,15504,63497,104437,3,1,2,Active_v1,1,n_a
Goal number 3d41497e,T #5,fire_team_b,manoeuvre,false,n6,n4,type_a,3,30324,93884,104437,3,1,2,Active_v1,1,n_a
Goal number 3d41497e,T #6,fire_team_a,manoeuvre,false,n2,n4,type_c,2,10464,104388,104437,3,1,2,Active_v1,1,n_a
Goal number 20323ac1,T #1,fire_team_b,manoeuvre,false,n5,n4,type_a,2,20387,20455,100178,3,0,3,Active_v1,1,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n1,n2,type_c,1,17223,37721,100178,3,0,3,Active_v1,1,n_a
Goal number 20323ac1,T #3,fire_team_a,manoeuvre,false,n1,n6,type_a,1,10456,48229,100178,3,0,3,Active_v1,1,n_a
Goal number 20323ac1,T #4,fire_team_a,manoeuvre,false,n1,n4,type_a,3,30393,78669,100178,3,0,3,Active_v1,1,n_a
Goal number 20323ac1,T #5,fire_team_b,manoeuvre,false,n6,n3,type_c,3,15408,94143,100178,3,0,3,Active_v1,1,n_a
Goal number 20323ac1,T #6,fire_team_b,manoeuvre,false,n6,n2,type_c,1,5914,100116,100178,3,0,3,Active_v1,1,n_a
Goal number d62b9e78,T #1,fire_team_a,manoeuvre,false,n2,n5,type_a,3,40154,40231,112022,2,1,3,Active_v1,1,n_a
Goal number d62b9e78,T #2,fire_team_b,manoeuvre,false,n4,n2,type_a,1,10258,50632,112022,2,1,3,Active_v1,1,n_a
Goal number d62b9e78,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,3,15462,66135,112022,2,1,3,Active_v1,1,n_a
Goal number d62b9e78,T #4,fire_team_a,manoeuvre,false,n2,n6,type_c,3,23039,89243,112022,2,1,3,Active_v1,1,n_a
Goal number d62b9e78,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,2,7322,96613,112022,2,1,3,Active_v1,1,n_a
Goal number d62b9e78,T #6,fire_team_a,manoeuvre,false,n1,n4,type_c,3,15309,111974,112022,2,1,3,Active_v1,1,n_a
Goal number 3bee68cb,T #1,fire_team_b,manoeuvre,false,n6,n1,type_b,2,7374,7439,50775,2,4,0,Active_v1,1,n_a
Goal number 3bee68cb,T #2,fire_team_a,manoeuvre,false,n1,n3,type_b,1,4878,12384,50775,2,4,0,Active_v1,1,n_a
Goal number 3bee68cb,T #3,fire_team_a,manoeuvre,false,n2,n3,type_b,2,7348,19789,50775,2,4,0,Active_v1,1,n_a
Goal number 3bee68cb,T #4,fire_team_a,manoeuvre,false,n2,n6,type_b,2,7721,27552,50775,2,4,0,Active_v1,1,n_a
Goal number 3bee68cb,T #5,fire_team_b,manoeuvre,false,n6,n6,type_a,1,12609,40209,50775,2,4,0,Active_v1,1,n_a
Goal number 3bee68cb,T #6,fire_team_b,manoeuvre,false,n6,n4,type_a,1,10483,50732,50775,2,4,0,Active_v1,1,n_a
Goal number 4c293caa,T #1,fire_team_a,manoeuvre,false,n2,n5,type_c,3,15580,15657,157779,3,0,3,Active_v1,1,n_a
Goal number 4c293caa,T #2,fire_team_a,manoeuvre,false,n2,n3,type_a,2,20450,36169,157779,3,0,3,Active_v1,1,n_a
Goal number 4c293caa,T #3,fire_team_a,manoeuvre,false,n1,n2,type_c,2,17675,53893,157779,3,0,3,Active_v1,1,n_a
Goal number 4c293caa,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,11625,65566,157779,3,0,3,Active_v1,1,n_a
Goal number 4c293caa,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,55979,121604,157779,3,0,3,Active_v1,1,n_a
Goal number 4c293caa,T #6,fire_team_b,manoeuvre,false,n6,n6,type_a,3,36073,157722,157779,3,0,3,Active_v1,1,n_a
Goal number f6b82573,T #1,fire_team_b,manoeuvre,false,n4,n5,type_a,1,10468,10531,113008,3,0,3,Active_v1,1,n_a
Goal number f6b82573,T #2,fire_team_b,manoeuvre,false,n4,n3,type_a,3,30837,41417,113008,3,0,3,Active_v1,1,n_a
Goal number f6b82573,T #3,fire_team_b,manoeuvre,false,n4,n5,type_c,3,15357,56835,113008,3,0,3,Active_v1,1,n_a
Goal number f6b82573,T #4,fire_team_a,manoeuvre,false,n1,n5,type_a,1,25322,82208,113008,3,0,3,Active_v1,1,n_a
Goal number f6b82573,T #5,fire_team_b,manoeuvre,false,n5,n5,type_c,1,7705,89976,113008,3,0,3,Active_v1,1,n_a
Goal number f6b82573,T #6,fire_team_a,manoeuvre,false,n1,n2,type_c,2,22942,112959,113008,3,0,3,Active_v1,1,n_a
Goal number e596e775,T #1,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30368,30422,85542,2,2,2,Active_v1,1,n_a
Goal number e596e775,T #2,fire_team_b,manoeuvre,false,n5,n3,type_c,2,12286,42756,85542,2,2,2,Active_v1,1,n_a
Goal number e596e775,T #3,fire_team_b,manoeuvre,false,n4,n4,type_c,1,8328,51135,85542,2,2,2,Active_v1,1,n_a
Goal number e596e775,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10319,61499,85542,2,2,2,Active_v1,1,n_a
Goal number e596e775,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,1,12902,74450,85542,2,2,2,Active_v1,1,n_a
Goal number e596e775,T #6,fire_team_a,manoeuvre,false,n2,n4,type_b,3,10983,85496,85542,2,2,2,Active_v1,1,n_a
Goal number e6f3ed8c,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,3,30657,30732,115029,5,1,0,Active_v1,1,n_a
Goal number e6f3ed8c,T #2,fire_team_b,manoeuvre,false,n5,n6,type_a,2,20349,51127,115029,5,1,0,Active_v1,1,n_a
Goal number e6f3ed8c,T #3,fire_team_b,manoeuvre,false,n5,n1,type_a,1,10529,61696,115029,5,1,0,Active_v1,1,n_a
Goal number e6f3ed8c,T #4,fire_team_a,manoeuvre,false,n1,n6,type_a,1,18003,79752,115029,5,1,0,Active_v1,1,n_a
Goal number e6f3ed8c,T #5,fire_team_b,manoeuvre,false,n4,n1,type_a,3,31000,110796,115029,5,1,0,Active_v1,1,n_a
Goal number e6f3ed8c,T #6,fire_team_b,manoeuvre,false,n4,n2,type_b,1,4088,114964,115029,5,1,0,Active_v1,1,n_a
Goal number f1493d1a,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,35282,35338,126268,2,3,1,Active_v1,1,n_a
Goal number f1493d1a,T #2,fire_team_a,manoeuvre,false,n2,n5,type_b,3,11343,46737,126268,2,3,1,Active_v1,1,n_a
Goal number f1493d1a,T #3,fire_team_b,manoeuvre,false,n4,n5,type_a,3,38468,85247,126268,2,3,1,Active_v1,1,n_a
Goal number f1493d1a,T #4,fire_team_a,manoeuvre,false,n2,n5,type_c,3,17731,103028,126268,2,3,1,Active_v1,1,n_a
Goal number f1493d1a,T #5,fire_team_a,manoeuvre,false,n2,n1,type_b,3,10317,113394,126268,2,3,1,Active_v1,1,n_a
Goal number f1493d1a,T #6,fire_team_a,manoeuvre,false,n2,n6,type_b,3,12767,126223,126268,2,3,1,Active_v1,1,n_a
Goal number 530ce59d,T #1,fire_team_a,manoeuvre,false,n2,n4,type_c,2,15102,15183,72173,1,2,3,Active_v1,1,n_a
Goal number 530ce59d,T #2,fire_team_a,manoeuvre,false,n1,n6,type_c,2,13313,28540,72173,1,2,3,Active_v1,1,n_a
Goal number 530ce59d,T #3,fire_team_b,manoeuvre,false,n6,n5,type_a,2,26896,55603,72173,1,2,3,Active_v1,1,n_a
Goal number 530ce59d,T #4,fire_team_b,manoeuvre,false,n6,n4,type_c,1,5698,61355,72173,1,2,3,Active_v1,1,n_a
Goal number 530ce59d,T #5,fire_team_a,manoeuvre,false,n1,n3,type_b,1,3694,65118,72173,1,2,3,Active_v1,1,n_a
Goal number 530ce59d,T #6,fire_team_a,manoeuvre,false,n2,n6,type_b,2,6949,72112,72173,1,2,3,Active_v1,1,n_a
Goal number c2246275,T #1,fire_team_a,manoeuvre,false,n1,n2,type_a,1,28419,28482,89948,2,2,2,Active_v1,1,n_a
Goal number c2246275,T #2,fire_team_a,manoeuvre,false,n2,n1,type_c,1,12686,41218,89948,2,2,2,Active_v1,1,n_a
Goal number c2246275,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,19839,61106,89948,2,2,2,Active_v1,1,n_a
Goal number c2246275,T #4,fire_team_b,manoeuvre,false,n5,n4,type_a,1,11256,72429,89948,2,2,2,Active_v1,1,n_a
Goal number c2246275,T #5,fire_team_b,manoeuvre,false,n4,n4,type_b,2,7056,79543,89948,2,2,2,Active_v1,1,n_a
Goal number c2246275,T #6,fire_team_b,manoeuvre,false,n5,n1,type_b,3,10299,89883,89948,2,2,2,Active_v1,1,n_a
Goal number 32d24fd7,T #1,fire_team_a,manoeuvre,false,n2,n4,type_c,2,28807,28854,112815,2,2,2,Active_v1,1,n_a
Goal number 32d24fd7,T #2,fire_team_a,manoeuvre,false,n2,n5,type_b,2,6946,35841,112815,2,2,2,Active_v1,1,n_a
Goal number 32d24fd7,T #3,fire_team_b,manoeuvre,false,n5,n2,type_a,2,31335,67231,112815,2,2,2,Active_v1,1,n_a
Goal number 32d24fd7,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,3,18030,85321,112815,2,2,2,Active_v1,1,n_a
Goal number 32d24fd7,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,2,20358,105722,112815,2,2,2,Active_v1,1,n_a
Goal number 32d24fd7,T #6,fire_team_a,manoeuvre,false,n1,n3,type_b,2,6993,112763,112815,2,2,2,Active_v1,1,n_a
Goal number 22e0ae54,T #1,fire_team_a,manoeuvre,false,n2,n1,type_c,3,28667,28806,126504,1,1,4,Active_v1,1,n_a
Goal number 22e0ae54,T #2,fire_team_a,manoeuvre,false,n2,n1,type_c,2,19526,48383,126504,1,1,4,Active_v1,1,n_a
Goal number 22e0ae54,T #3,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5444,53871,126504,1,1,4,Active_v1,1,n_a
Goal number 22e0ae54,T #4,fire_team_a,manoeuvre,false,n1,n3,type_a,3,59998,113919,126504,1,1,4,Active_v1,1,n_a
Goal number 22e0ae54,T #5,fire_team_a,manoeuvre,false,n2,n5,type_b,2,7004,121073,126504,1,1,4,Active_v1,1,n_a
Goal number 22e0ae54,T #6,fire_team_b,manoeuvre,false,n4,n2,type_c,1,5332,126471,126504,1,1,4,Active_v1,1,n_a
Goal number 944cb5a4,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,1,15875,15949,115211,3,1,2,Active_v1,1,n_a
Goal number 944cb5a4,T #2,fire_team_a,manoeuvre,false,n1,n6,type_c,2,16080,32084,115211,3,1,2,Active_v1,1,n_a
Goal number 944cb5a4,T #3,fire_team_a,manoeuvre,false,n1,n3,type_a,2,31358,63490,115211,3,1,2,Active_v1,1,n_a
Goal number 944cb5a4,T #4,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30762,94326,115211,3,1,2,Active_v1,1,n_a
Goal number 944cb5a4,T #5,fire_team_b,manoeuvre,false,n6,n3,type_c,2,10371,104769,115211,3,1,2,Active_v1,1,n_a
Goal number 944cb5a4,T #6,fire_team_a,manoeuvre,false,n1,n5,type_a,1,10346,115166,115211,3,1,2,Active_v1,1,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n3,n1,type_c,1,5302,5377,43478,1,3,2,Active_v1,2,n_a
Goal number f34f40df,T #2,fire_team_b,manoeuvre,false,n4,n5,type_c,3,15323,20767,43478,1,3,2,Active_v1,2,n_a
Goal number f34f40df,T #3,fire_team_a,manoeuvre,false,n1,n6,type_b,1,3628,24446,43478,1,3,2,Active_v1,2,n_a
Goal number f34f40df,T #4,fire_team_b,manoeuvre,false,n5,n6,type_b,1,3670,28169,43478,1,3,2,Active_v1,2,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n3,n4,type_a,1,10287,38520,43478,1,3,2,Active_v1,2,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n1,n5,type_b,1,4865,43445,43478,1,3,2,Active_v1,2,n_a
Goal number 77cb2c04,T #1,fire_team_b,manoeuvre,false,n5,n2,type_a,1,10516,10572,94292,4,1,1,Active_v1,2,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n3,n1,type_c,3,15406,26029,94292,4,1,1,Active_v1,2,n_a
Goal number 77cb2c04,T #3,fire_team_b,manoeuvre,false,n4,n1,type_a,1,10321,36407,94292,4,1,1,Active_v1,2,n_a
Goal number 77cb2c04,T #4,fire_team_b,manoeuvre,false,n5,n3,type_a,2,20429,56891,94292,4,1,1,Active_v1,2,n_a
Goal number 77cb2c04,T #5,fire_team_b,manoeuvre,false,n6,n6,type_a,3,30299,87241,94292,4,1,1,Active_v1,2,n_a
Goal number 77cb2c04,T #6,fire_team_b,manoeuvre,false,n6,n4,type_b,2,6963,94252,94292,4,1,1,Active_v1,2,n_a
Goal number 546bafce,T #1,fire_team_b,manoeuvre,false,n6,n3,type_a,1,10292,10356,49568,1,4,1,Active_v1,2,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10513,20929,49568,1,4,1,Active_v1,2,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n2,n1,type_b,2,7055,28028,49568,1,4,1,Active_v1,2,n_a
Goal number 546bafce,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3861,31937,49568,1,4,1,Active_v1,2,n_a
