goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n3,n6,type_a,3,30593,87397,96190,4,1,1,Radio30s200,2,n_a
Goal number 77cb2c04,T #6,fire_team_a,manoeuvre,false,n1,n4,type_b,2,8692,96150,96190,4,1,1,Radio30s200,2,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5545,5642,53528,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #2,fire_team_a,manoeuvre,false,n2,n5,type_c,3,15323,21109,53528,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #3,fire_team_a,manoeuvre,false,n2,n6,type_b,1,14141,35291,53528,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #4,fire_team_a,manoeuvre,false,n1,n6,type_b,1,3841,39190,53528,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10287,49535,53528,1,3,2,Radio30s200,2,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,1,3906,53488,53528,1,3,2,Radio30s200,2,n_a
Goal number 18685dd8,T #1,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10321,10376,96147,3,2,1,Radio30s200,2,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n3,n2,type_a,3,30330,40772,96147,3,2,1,Radio30s200,2,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10364,51207,96147,3,2,1,Radio30s200,2,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,4026,55304,96147,3,2,1,Radio30s200,2,n_a
Goal number 18685dd8,T #5,fire_team_a,manoeuvre,false,n2,n6,type_b,3,10324,65697,96147,3,2,1,Radio30s200,2,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n1,n3,type_a,3,30343,96095,96147,3,2,1,Radio30s200,2,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10300,10354,83436,2,0,4,Radio30s200,2,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30396,40811,83436,2,0,4,Radio30s200,2,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10963,51831,83436,2,0,4,Radio30s200,2,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10308,62280,83436,2,0,4,Radio30s200,2,n_a
Goal number 7f99db97,T #5,fire_team_a,manoeuvre,false,n1,n4,type_c,2,10571,72906,83436,2,0,4,Radio30s200,2,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n3,n1,type_c,2,10389,83367,83436,2,0,4,Radio30s200,2,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10275,10343,72627,2,2,2,Radio30s200,2,n_a
Goal number 49fbc2c6,T #2,fire_team_a,manoeuvre,false,n3,n6,type_a,2,20385,30780,72627,2,2,2,Radio30s200,2,n_a
Goal number 49fbc2c6,T #3,fire_team_a,manoeuvre,false,n3,n5,type_b,1,3835,34750,72627,2,2,2,Radio30s200,2,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10314,45144,72627,2,2,2,Radio30s200,2,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,20365,65559,72627,2,2,2,Radio30s200,2,n_a
Goal number 49fbc2c6,T #6,fire_team_a,manoeuvre,false,n1,n5,type_b,2,6961,72573,72627,2,2,2,Radio30s200,2,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,1,5341,5416,55201,2,3,1,Radio30s200,2,n_a
Goal number b5bdaedc,T #2,fire_team_a,manoeuvre,false,n3,n4,type_a,1,10272,15761,55201,2,3,1,Radio30s200,2,n_a
Goal number b5bdaedc,T #3,fire_team_a,manoeuvre,false,n3,n5,type_b,2,6927,22813,55201,2,3,1,Radio30s200,2,n_a
Goal number b5bdaedc,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,2,7054,29927,55201,2,3,1,Radio30s200,2,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,10380,40367,55201,2,3,1,Radio30s200,2,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,2,14719,55158,55201,2,3,1,Radio30s200,2,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20801,20876,73399,3,0,3,Radio30s200,2,n_a
Goal number 7f8f32ac,T #2,fire_team_a,manoeuvre,false,n2,n5,type_a,1,10284,31234,73399,3,0,3,Radio30s200,2,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10253,41546,73399,3,0,3,Radio30s200,2,n_a
Goal number 7f8f32ac,T #4,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5290,46906,73399,3,0,3,Radio30s200,2,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n3,n1,type_a,2,20304,67270,73399,3,0,3,Radio30s200,2,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n1,n3,type_c,1,6009,73347,73399,3,0,3,Radio30s200,2,n_a
Goal number a0a03a8d,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,1,10479,10531,70339,2,2,2,Radio30s200,2,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6976,17552,70339,2,2,2,Radio30s200,2,n_a
Goal number a0a03a8d,T #3,fire_team_a,manoeuvre,false,n3,n6,type_c,3,15701,33302,70339,2,2,2,Radio30s200,2,n_a
Goal number a0a03a8d,T #4,fire_team_a,manoeuvre,false,n2,n4,type_b,3,10276,43713,70339,2,2,2,Radio30s200,2,n_a
Goal number a0a03a8d,T #5,fire_team_a,manoeuvre,false,n3,n6,type_a,1,10309,54066,70339,2,2,2,Radio30s200,2,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,true,n3,n1,type_c,2,16159,70281,70339,2,2,2,Radio30s200,2,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n1,n2,type_a,1,14445,14520,75416,2,1,3,Radio30s200,2,n_a
Goal number a4e2e8cd,T #2,fire_team_a,manoeuvre,false,n1,n6,type_b,1,3628,18213,75416,2,1,3,Radio30s200,2,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5292,23575,75416,2,1,3,Radio30s200,2,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15374,38999,75416,2,1,3,Radio30s200,2,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n3,n1,type_c,1,5383,44448,75416,2,1,3,Radio30s200,2,n_a
Goal number a4e2e8cd,T #6,fire_team_a,manoeuvre,false,n2,n6,type_a,3,30855,75366,75416,2,1,3,Radio30s200,2,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n2,n1,type_b,3,10905,10952,74487,1,2,3,Radio30s200,2,n_a
Goal number 6dfbee27,T #2,fire_team_a,manoeuvre,false,n2,n6,type_a,2,20298,31297,74487,1,2,3,Radio30s200,2,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10335,41687,74487,1,2,3,Radio30s200,2,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10284,52024,74487,1,2,3,Radio30s200,2,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,true,n1,n2,type_b,2,7076,59151,74487,1,2,3,Radio30s200,2,n_a
Goal number 6dfbee27,T #6,fire_team_a,manoeuvre,true,n1,n6,type_c,3,15226,74441,74487,1,2,3,Radio30s200,2,n_a
Goal number e8ce562c,T #1,fire_team_a,manoeuvre,false,n3,n6,type_b,2,6977,7051,84522,1,3,2,Radio30s200,2,n_a
Goal number e8ce562c,T #2,fire_team_a,manoeuvre,false,n3,n4,type_b,3,14467,21576,84522,1,3,2,Radio30s200,2,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10405,32031,84522,1,3,2,Radio30s200,2,n_a
Goal number e8ce562c,T #4,fire_team_a,manoeuvre,false,n3,n4,type_a,3,30284,62377,84522,1,3,2,Radio30s200,2,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,true,n3,n3,type_c,1,15054,77487,84522,1,3,2,Radio30s200,2,n_a
Goal number e8ce562c,T #6,fire_team_a,manoeuvre,false,n1,n5,type_b,2,6911,84464,84522,1,3,2,Radio30s200,2,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15407,15471,56437,1,3,2,Radio30s200,2,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10300,25839,56437,1,3,2,Radio30s200,2,n_a
Goal number 65648d2b,T #3,fire_team_a,manoeuvre,false,n3,n4,type_b,2,7084,32982,56437,1,3,2,Radio30s200,2,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n2,n1,type_b,1,3641,36692,56437,1,3,2,Radio30s200,2,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,3646,40394,56437,1,3,2,Radio30s200,2,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n2,n3,type_c,3,15939,56385,56437,1,3,2,Radio30s200,2,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,true,n3,n3,type_c,3,15910,15990,91508,2,2,2,Radio30s200,2,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,true,n3,n2,type_b,3,11126,27193,91508,2,2,2,Radio30s200,2,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n3,n1,type_a,3,30776,58038,91508,2,2,2,Radio30s200,2,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n1,n3,type_b,2,7000,65097,91508,2,2,2,Radio30s200,2,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,10973,76136,91508,2,2,2,Radio30s200,2,n_a
Goal number e2611981,T #6,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15282,91460,91508,2,2,2,Radio30s200,2,n_a
Goal number 29ed323e,T #1,fire_team_a,manoeuvre,false,n1,n6,type_a,2,20431,20577,82781,2,0,4,Radio30s200,2,n_a
Goal number 29ed323e,T #2,fire_team_a,manoeuvre,false,n3,n5,type_c,2,10310,30944,82781,2,0,4,Radio30s200,2,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10259,41359,82781,2,0,4,Radio30s200,2,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n2,n1,type_c,1,5299,46712,82781,2,0,4,Radio30s200,2,n_a
Goal number 29ed323e,T #5,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15304,62080,82781,2,0,4,Radio30s200,2,n_a
Goal number 29ed323e,T #6,fire_team_a,manoeuvre,false,n2,n1,type_a,2,20580,82722,82781,2,0,4,Radio30s200,2,n_a
Goal number 005e1088,T #1,fire_team_a,manoeuvre,false,n1,n4,type_c,1,5444,5507,102430,1,0,5,Radio30s200,2,n_a
Goal number 005e1088,T #2,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15277,20837,102430,1,0,5,Radio30s200,2,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,3,15446,36343,102430,1,0,5,Radio30s200,2,n_a
Goal number 005e1088,T #4,fire_team_a,manoeuvre,false,n3,n5,type_c,3,15267,51751,102430,1,0,5,Radio30s200,2,n_a
Goal number 005e1088,T #5,fire_team_a,manoeuvre,false,n1,n2,type_c,2,20100,71903,102430,1,0,5,Radio30s200,2,n_a
Goal number 005e1088,T #6,fire_team_a,manoeuvre,false,n1,n5,type_a,3,30398,102370,102430,1,0,5,Radio30s200,2,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,10380,10448,107716,3,1,2,Radio30s200,2,n_a
Goal number 3d41497e,T #2,fire_team_a,manoeuvre,false,n3,n6,type_a,3,30418,40922,107716,3,1,2,Radio30s200,2,n_a
Goal number 3d41497e,T #3,fire_team_a,manoeuvre,false,n3,n4,type_b,2,7020,47996,107716,3,1,2,Radio30s200,2,n_a
Goal number 3d41497e,T #4,fire_team_a,manoeuvre,false,n3,n6,type_c,3,15490,63554,107716,3,1,2,Radio30s200,2,n_a
Goal number 3d41497e,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,3,30461,94063,107716,3,1,2,Radio30s200,2,n_a
Goal number 3d41497e,T #6,fire_team_a,manoeuvre,false,n1,n4,type_c,2,13543,107669,107716,3,1,2,Radio30s200,2,n_a
Goal number 4c293caa,T #1,fire_team_a,manoeuvre,false,n1,n5,type_c,3,15472,15553,107952,3,0,3,Radio30s200,2,n_a
Goal number 4c293caa,T #2,fire_team_a,manoeuvre,false,n1,n3,type_a,2,20368,35961,107952,3,0,3,Radio30s200,2,n_a
Goal number 4c293caa,T #3,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10388,46392,107952,3,0,3,Radio30s200,2,n_a
Goal number 4c293caa,T #4,fire_team_a,manoeuvre,false,n3,n1,type_c,2,10461,56924,107952,3,0,3,Radio30s200,2,n_a
Goal number 4c293caa,T #5,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10489,67477,107952,3,0,3,Radio30s200,2,n_a
Goal number 4c293caa,T #6,fire_team_a,manoeuvre,false,n1,n6,type_a,3,40351,107917,107952,3,0,3,Radio30s200,2,n_a
Goal number d62b9e78,T #1,fire_team_a,manoeuvre,false,n1,n5,type_a,3,39832,39988,116017,2,1,3,Radio30s200,2,n_a
Goal number d62b9e78,T #2,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10594,50645,116017,2,1,3,Radio30s200,2,n_a
Goal number d62b9e78,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,3,15310,66024,116017,2,1,3,Radio30s200,2,n_a
Goal number d62b9e78,T #4,fire_team_a,manoeuvre,false,n2,n6,type_c,3,15344,81430,116017,2,1,3,Radio30s200,2,n_a
Goal number d62b9e78,T #5,fire_team_a,manoeuvre,false,n2,n6,type_b,2,14448,96027,116017,2,1,3,Radio30s200,2,n_a
Goal number d62b9e78,T #6,fire_team_a,manoeuvre,false,n3,n4,type_c,3,19900,115981,116017,2,1,3,Radio30s200,2,n_a
Goal number 3bee68cb,T #1,fire_team_a,manoeuvre,false,n2,n1,type_b,2,15432,15505,101942,2,4,0,Radio30s200,2,n_a
Goal number 3bee68cb,T #2,fire_team_a,manoeuvre,false,n2,n3,type_b,1,29041,44621,101942,2,4,0,Radio30s200,2,n_a
Goal number 3bee68cb,T #3,fire_team_a,manoeuvre,false,n3,n3,type_b,2,8864,53541,101942,2,4,0,Radio30s200,2,n_a
Goal number 3bee68cb,T #4,fire_team_a,manoeuvre,false,n3,n6,type_b,2,17112,70736,101942,2,4,0,Radio30s200,2,n_a
Goal number 3bee68cb,T #5,fire_team_a,manoeuvre,false,n2,n6,type_a,1,14975,85771,101942,2,4,0,Radio30s200,2,n_a
Goal number 3bee68cb,T #6,fire_team_a,manoeuvre,false,n1,n4,type_a,1,16036,101882,101942,2,4,0,Radio30s200,2,n_a
Goal number e6f3ed8c,T #1,fire_team_a,manoeuvre,false,n3,n5,type_a,3,36393,36462,139146,5,1,0,Radio30s200,2,n_a
Goal number e6f3ed8c,T #2,fire_team_a,manoeuvre,false,n3,n6,type_a,2,26275,62800,139146,5,1,0,Radio30s200,2,n_a
Goal number e6f3ed8c,T #3,fire_team_a,manoeuvre,false,n2,n1,type_a,1,17310,80260,139146,5,1,0,Radio30s200,2,n_a
Goal number e6f3ed8c,T #4,fire_team_a,manoeuvre,false,n3,n6,type_a,1,15750,96069,139146,5,1,0,Radio30s200,2,n_a
Goal number e6f3ed8c,T #5,fire_team_a,manoeuvre,false,n2,n1,type_a,3,34876,131016,139146,5,1,0,Radio30s200,2,n_a
Goal number e6f3ed8c,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,1,8015,139094,139146,5,1,0,Radio30s200,2,n_a
Goal number 20323ac1,T #1,fire_team_a,manoeuvre,false,n2,n4,type_a,2,34820,34910,196353,3,0,3,Radio30s200,2,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n1,n2,type_c,1,10427,45377,196353,3,0,3,Radio30s200,2,n_a
Goal number 20323ac1,T #3,fire_team_a,manoeuvre,false,n1,n6,type_a,1,57335,102777,196353,3,0,3,Radio30s200,2,n_a
Goal number 20323ac1,T #4,fire_team_a,manoeuvre,false,n1,n4,type_a,3,59067,161898,196353,3,0,3,Radio30s200,2,n_a
Goal number 20323ac1,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,3,18883,180850,196353,3,0,3,Radio30s200,2,n_a
Goal number 20323ac1,T #6,fire_team_a,manoeuvre,false,n3,n2,type_c,1,15387,196308,196353,3,0,3,Radio30s200,2,n_a
Goal number c2246275,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10293,10470,98041,2,2,2,Radio30s200,2,n_a
Goal number c2246275,T #2,fire_team_a,manoeuvre,false,n2,n1,type_c,1,9129,19627,98041,2,2,2,Radio30s200,2,n_a
Goal number c2246275,T #3,fire_team_a,manoeuvre,false,n1,n5,type_c,3,20844,40547,98041,2,2,2,Radio30s200,2,n_a
Goal number c2246275,T #4,fire_team_a,manoeuvre,false,n3,n4,type_a,1,18437,59042,98041,2,2,2,Radio30s200,2,n_a
Goal number c2246275,T #5,fire_team_a,manoeuvre,false,n2,n4,type_b,2,27653,86776,98041,2,2,2,Radio30s200,2,n_a
Goal number c2246275,T #6,fire_team_a,manoeuvre,false,n2,n1,type_b,3,11154,97998,98041,2,2,2,Radio30s200,2,n_a
Goal number f1493d1a,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,20283,20460,167649,2,3,1,Radio30s200,2,n_a
Goal number f1493d1a,T #2,fire_team_a,manoeuvre,false,n2,n5,type_b,3,14044,34572,167649,2,3,1,Radio30s200,2,n_a
Goal number f1493d1a,T #3,fire_team_a,manoeuvre,false,n1,n5,type_a,3,53002,87622,167649,2,3,1,Radio30s200,2,n_a
Goal number f1493d1a,T #4,fire_team_a,manoeuvre,false,n1,n5,type_c,3,35644,123346,167649,2,3,1,Radio30s200,2,n_a
Goal number f1493d1a,T #5,fire_team_a,manoeuvre,false,n3,n1,type_b,3,23523,146939,167649,2,3,1,Radio30s200,2,n_a
Goal number f1493d1a,T #6,fire_team_a,manoeuvre,false,n3,n6,type_b,3,20611,167601,167649,2,3,1,Radio30s200,2,n_a
Goal number 32d24fd7,T #1,fire_team_a,manoeuvre,false,n2,n4,type_c,2,10615,10677,128714,2,2,2,Radio30s200,2,n_a
Goal number 32d24fd7,T #2,fire_team_a,manoeuvre,false,n1,n5,type_b,2,12521,23250,128714,2,2,2,Radio30s200,2,n_a
Goal number 32d24fd7,T #3,fire_team_a,manoeuvre,false,n1,n2,type_a,2,54194,77489,128714,2,2,2,Radio30s200,2,n_a
Goal number 32d24fd7,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,3,19737,97296,128714,2,2,2,Radio30s200,2,n_a
Goal number 32d24fd7,T #5,fire_team_a,manoeuvre,false,n3,n4,type_a,2,24239,121589,128714,2,2,2,Radio30s200,2,n_a
Goal number 32d24fd7,T #6,fire_team_a,manoeuvre,false,n3,n3,type_b,2,7030,128670,128714,2,2,2,Radio30s200,2,n_a
Goal number e596e775,T #1,fire_team_a,manoeuvre,false,n2,n1,type_a,3,32612,32675,130355,2,2,2,Radio30s200,2,n_a
Goal number e596e775,T #2,fire_team_a,manoeuvre,false,n2,n3,type_c,2,29702,62415,130355,2,2,2,Radio30s200,2,n_a
Goal number e596e775,T #3,fire_team_a,manoeuvre,false,n1,n4,type_c,1,5484,67958,130355,2,2,2,Radio30s200,2,n_a
Goal number e596e775,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,3,40673,108692,130355,2,2,2,Radio30s200,2,n_a
Goal number e596e775,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10386,119145,130355,2,2,2,Radio30s200,2,n_a
Goal number e596e775,T #6,fire_team_a,manoeuvre,false,n1,n4,type_b,3,11139,130325,130355,2,2,2,Radio30s200,2,n_a
Goal number 944cb5a4,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,1,8662,8728,111688,3,1,2,Radio30s200,2,n_a
Goal number 944cb5a4,T #2,fire_team_a,manoeuvre,false,n3,n6,type_c,2,21761,30534,111688,3,1,2,Radio30s200,2,n_a
Goal number 944cb5a4,T #3,fire_team_a,manoeuvre,false,n3,n3,type_a,2,21128,51720,111688,3,1,2,Radio30s200,2,n_a
Goal number 944cb5a4,T #4,fire_team_a,manoeuvre,false,n3,n6,type_a,3,31459,83253,111688,3,1,2,Radio30s200,2,n_a
Goal number 944cb5a4,T #5,fire_team_a,manoeuvre,false,n1,n3,type_c,2,16638,99945,111688,3,1,2,Radio30s200,2,n_a
Goal number 944cb5a4,T #6,fire_team_a,manoeuvre,false,n2,n5,type_a,1,11673,111658,111688,3,1,2,Radio30s200,2,n_a
Goal number 22e0ae54,T #1,fire_team_a,manoeuvre,false,n2,n1,type_c,3,27455,27510,132144,1,1,4,Radio30s200,2,n_a
Goal number 22e0ae54,T #2,fire_team_a,manoeuvre,false,n2,n1,type_c,2,13824,41379,132144,1,1,4,Radio30s200,2,n_a
Goal number 22e0ae54,T #3,fire_team_a,manoeuvre,false,n3,n5,type_c,1,31290,72732,132144,1,1,4,Radio30s200,2,n_a
Goal number 22e0ae54,T #4,fire_team_a,manoeuvre,false,n1,n3,type_a,3,45822,118628,132144,1,1,4,Radio30s200,2,n_a
Goal number 22e0ae54,T #5,fire_team_a,manoeuvre,false,n1,n5,type_b,2,7914,126601,132144,1,1,4,Radio30s200,2,n_a
Goal number 22e0ae54,T #6,fire_team_a,manoeuvre,false,n1,n2,type_c,1,5424,132096,132144,1,1,4,Radio30s200,2,n_a
Goal number f6b82573,T #1,fire_team_a,manoeuvre,false,n3,n5,type_a,1,20024,20107,174746,3,0,3,Radio30s200,2,n_a
Goal number f6b82573,T #2,fire_team_a,manoeuvre,false,n3,n3,type_a,3,30312,50484,174746,3,0,3,Radio30s200,2,n_a
Goal number f6b82573,T #3,fire_team_a,manoeuvre,false,n1,n5,type_c,3,25332,75868,174746,3,0,3,Radio30s200,2,n_a
Goal number f6b82573,T #4,fire_team_a,manoeuvre,false,n2,n5,type_a,1,69017,145034,174746,3,0,3,Radio30s200,2,n_a
Goal number f6b82573,T #5,fire_team_a,manoeuvre,false,n3,n5,type_c,1,14288,159364,174746,3,0,3,Radio30s200,2,n_a
Goal number f6b82573,T #6,fire_team_a,manoeuvre,false,n1,n2,type_c,2,15265,174688,174746,3,0,3,Radio30s200,2,n_a
Goal number 530ce59d,T #1,fire_team_a,manoeuvre,false,n3,n4,type_c,2,18412,18471,104622,1,2,3,Radio30s200,2,n_a
Goal number 530ce59d,T #2,fire_team_a,manoeuvre,false,n2,n6,type_c,2,10593,29123,104622,1,2,3,Radio30s200,2,n_a
Goal number 530ce59d,T #3,fire_team_a,manoeuvre,false,n1,n5,type_a,2,57529,86797,104622,1,2,3,Radio30s200,2,n_a
Goal number 530ce59d,T #4,fire_team_a,manoeuvre,false,n2,n4,type_c,1,6020,92868,104622,1,2,3,Radio30s200,2,n_a
Goal number 530ce59d,T #5,fire_team_a,manoeuvre,false,n2,n3,type_b,1,4631,97569,104622,1,2,3,Radio30s200,2,n_a
Goal number 530ce59d,T #6,fire_team_a,manoeuvre,false,n2,n6,type_b,2,6949,104573,104622,1,2,3,Radio30s200,2,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n2,n3,type_a,1,10312,10382,49357,1,4,1,Radio30s200,3,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10312,20762,49357,1,4,1,Radio30s200,3,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n2,n1,type_b,2,6969,27782,49357,1,4,1,Radio30s200,3,n_a
Goal number 546bafce,T #4,fire_team_a,manoeuvre,false,n2,n4,type_b,1,3685,31509,49357,1,4,1,Radio30s200,3,n_a
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n2,n6,type_b,2,7061,38615,49357,1,4,1,Radio30s200,3,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n2,n1,type_b,3,10589,49236,49357,1,4,1,Radio30s200,3,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5362,5446,56787,1,3,2,Radio30s200,3,n_a
Goal number f34f40df,T #2,fire_team_a,manoeuvre,false,n1,n5,type_c,3,15596,21089,56787,1,3,2,Radio30s200,3,n_a
Goal number f34f40df,T #3,fire_team_a,manoeuvre,false,n3,n6,type_b,1,4066,25196,56787,1,3,2,Radio30s200,3,n_a
Goal number f34f40df,T #4,fire_team_a,manoeuvre,false,n3,n6,type_b,1,3687,28931,56787,1,3,2,Radio30s200,3,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n1,n4,type_a,1,24090,53064,56787,1,3,2,Radio30s200,3,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,1,3615,56739,56787,1,3,2,Radio30s200,3,n_a
Goal number 18685dd8,T #1,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10281,10333,103017,3,2,1,Radio30s200,3,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n3,n2,type_a,3,30372,40758,103017,3,2,1,Radio30s200,3,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10447,51351,103017,3,2,1,Radio30s200,3,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n2,n4,type_b,1,10801,62204,103017,3,2,1,Radio30s200,3,n_a
Goal number 18685dd8,T #5,fire_team_a,manoeuvre,false,n3,n6,type_b,3,10277,72533,103017,3,2,1,Radio30s200,3,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n3,n3,type_a,3,30379,102954,103017,3,2,1,Radio30s200,3,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10415,10534,123282,4,1,1,Radio30s200,3,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15353,26013,123282,4,1,1,Radio30s200,3,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10352,36408,123282,4,1,1,Radio30s200,3,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20328,56870,123282,4,1,1,Radio30s200,3,n_a
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n3,n6,type_a,3,59140,116080,123282,4,1,1,Radio30s200,3,n_a
Goal number 77cb2c04,T #6,fire_team_a,manoeuvre,false,n1,n4,type_b,2,7090,123233,123282,4,1,1,Radio30s200,3,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10436,10498,79544,2,2,2,Radio30s200,3,n_a
